latitude,longitude,address,datetime,datetimeEpoch,tempmax,tempmin,temp,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description,date,pm25,pm10,o3,no2,so2,co,City
1150,43.2934,5.37132,Marseille,2018-02-24,1519426800,5.7,3.7,4.6,76.02,7.18,50.0,,,25.2,17.2,1007.7,95.5,5.8,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,2018-02-24,107.0,38.0,,18.0,,,Marseille
1151,43.2934,5.37132,Marseille,2018-02-25,1519513200,9.5,3.2,5.2,68.4,1.26,41.67,,,59.4,39.2,1008.1,59.3,7.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-02-25,97.0,29.0,,15.0,,,Marseille
1152,43.2934,5.37132,Marseille,2018-02-26,1519599600,3.8,-0.7000000000000001,1.2,41.41,3.2800000000000002,29.17,,,60.6,39.6,1008.8,24.0,19.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-02-26,64.0,37.0,,21.0,,,Marseille
1153,43.2934,5.37132,Marseille,2018-02-27,1519686000,3.6,-3.6,-0.6000000000000001,40.19,0.08,16.67,,,49.1,29.2,1009.6,65.6,15.9,,,0.0,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,2018-02-27,75.0,26.0,,11.0,,,Marseille
1154,43.2934,5.37132,Marseille,2018-02-28,1519772400,5.6,-2.5,2.3,61.12,2.96,45.83,,,72.1,43.5,1007.6,96.2,19.0,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,2018-02-28,52.0,26.0,,12.0,,,Marseille
1155,43.2934,5.37132,Marseille,2018-03-01,1519858800,9.5,3.7,7.2,68.2,0.72,12.5,,,72.0,47.5,997.6,95.2,31.1,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,2018-03-01,32.0,22.0,,18.0,,,Marseille
1156,43.2934,5.37132,Marseille,2018-03-02,1519945200,13.8,5.9,9.3,69.4,10.26,29.17,,,70.3,34.3,995.5,55.4,30.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,2018-03-02,32.0,26.0,,17.0,,,Marseille
1157,43.2934,5.37132,Marseille,2018-03-03,1520031600,16.1,8.5,11.8,71.22,6.96,29.17,,,38.9,27.9,996.2,44.3,28.0,,,0.0,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,2018-03-03,37.0,19.0,,14.0,,,Marseille
1158,43.2934,5.37132,Marseille,2018-03-04,1520118000,14.4,8.1,11.0,73.06,8.66,29.17,,,42.1,27.5,999.3,60.9,30.7,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-03-04,37.0,14.0,,17.0,,,Marseille
1159,43.2934,5.37132,Marseille,2018-03-05,1520204400,13.6,8.9,10.5,77.33,12.8,62.5,,,43.7,29.2,994.6,99.0,30.9,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,2018-03-05,18.0,19.0,,21.0,,,Marseille
1160,43.2934,5.37132,Marseille,2018-03-06,1520290800,14.9,7.8,10.6,75.66,9.35,45.83,,,46.2,34.5,994.3,63.8,31.7,,,0.0,"Rain, Partially cloudy",Clearing in the afternoon with rain.,2018-03-06,22.0,17.0,,12.0,,,Marseille
1161,43.2934,5.37132,Marseille,2018-03-07,1520377200,13.3,5.4,9.3,68.37,0.0,0.0,,,45.5,30.9,1003.7,21.1,35.5,,,0.0,Partially cloudy,Clearing in the afternoon.,2018-03-07,20.0,28.0,,23.0,,,Marseille
1162,43.2934,5.37132,Marseille,2018-03-08,1520463600,15.1,1.8,8.9,72.89,0.0,0.0,,,38.2,25.4,1011.2,17.5,32.8,,,0.0,Clear,Clear conditions throughout the day.,2018-03-08,35.0,27.0,,19.0,,,Marseille
1163,43.2934,5.37132,Marseille,2018-03-09,1520550000,16.0,7.4,11.8,72.63,0.0,0.0,,,48.3,31.1,1014.2,60.8,32.6,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2018-03-09,37.0,15.0,,6.0,,,Marseille
1164,43.2934,5.37132,Marseille,2018-03-10,1520636400,17.7,12.8,14.6,72.35,0.08,16.67,,,59.9,39.6,1009.0,73.8,34.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2018-03-10,26.0,30.0,,8.0,,,Marseille
1165,43.2934,5.37132,Marseille,2018-03-11,1520722800,16.9,13.3,14.9,76.49,5.7,45.83,,,56.3,37.9,999.7,79.9,21.7,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2018-03-11,42.0,25.0,,13.0,,,Marseille
1166,43.2934,5.37132,Marseille,2018-03-12,1520809200,16.1,9.3,12.2,69.12,0.09,8.33,,,52.6,31.0,1005.1,53.1,33.7,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,2018-03-12,27.0,24.0,,14.0,,,Marseille
1167,43.2934,5.37132,Marseille,2018-03-13,1520895600,15.3,7.2,10.9,66.73,0.0,0.0,,,41.2,28.3,1012.8,12.2,32.0,,,0.0,Clear,Clear conditions throughout the day.,2018-03-13,27.0,38.0,,26.0,,,Marseille
1168,43.2934,5.37132,Marseille,2018-03-14,1520982000,16.8,3.8,10.6,65.26,0.0,0.0,,,43.3,27.7,1010.9,15.1,29.5,,,0.0,Clear,Clear conditions throughout the day.,2018-03-14,55.0,35.0,,25.0,,,Marseille
1169,43.2934,5.37132,Marseille,2018-03-15,1521068400,16.1,11.2,13.7,79.09,21.41,45.83,,,60.9,41.1,999.5,84.8,21.5,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2018-03-15,47.0,27.0,,26.0,,,Marseille
1170,43.2934,5.37132,Marseille,2018-03-16,1521154800,17.7,8.3,12.1,75.76,0.0,0.0,,,27.1,16.3,1002.5,41.2,29.7,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2018-03-16,45.0,16.0,,22.0,,,Marseille
1171,43.2934,5.37132,Marseille,2018-03-17,1521241200,14.2,6.7,10.4,74.07,9.96,33.33,,,49.5,36.0,997.6,56.3,34.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-03-17,29.0,12.0,,10.0,,,Marseille
1172,43.2934,5.37132,Marseille,2018-03-18,1521327600,13.0,7.2,10.0,62.82,3.06,8.33,,,55.9,40.5,996.2,75.6,38.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-03-18,22.0,15.0,,14.0,,,Marseille
1173,43.2934,5.37132,Marseille,2018-03-19,1521414000,14.2,5.6,9.5,55.15,0.0,0.0,,,56.7,36.2,1002.6,9.5,29.1,,,0.0,Clear,Clear conditions throughout the day.,2018-03-19,26.0,30.0,,18.0,,,Marseille
1174,43.2934,5.37132,Marseille,2018-03-20,1521500400,10.7,4.6,7.2,58.66,0.0,0.0,,,72.3,46.3,1004.1,41.6,18.4,,,0.0,Partially cloudy,Clearing in the afternoon.,2018-03-20,59.0,22.0,,17.0,,,Marseille
1175,43.2934,5.37132,Marseille,2018-03-21,1521586800,10.7,3.6,6.1,51.04,1.0,20.83,,,65.1,44.3,1014.9,33.7,26.7,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,2018-03-21,52.0,28.0,,21.0,,,Marseille
1176,43.2934,5.37132,Marseille,2018-03-22,1521673200,12.1,0.1,6.7,46.25,0.0,0.0,,,69.6,50.7,1014.6,14.1,24.2,,,0.0,Clear,Clear conditions throughout the day.,2018-03-22,58.0,21.0,,20.0,,,Marseille
1177,43.2934,5.37132,Marseille,2018-03-23,1521759600,15.7,6.7,10.0,53.36,0.0,0.0,,,83.3,52.7,1005.0,1.2,27.8,,,0.0,Clear,Clear conditions throughout the day.,2018-03-23,40.0,25.0,,18.0,,,Marseille
1178,43.2934,5.37132,Marseille,2018-03-24,1521846000,14.9,4.5,10.4,56.33,0.0,0.0,,,45.4,30.3,999.7,70.8,33.0,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2018-03-24,42.0,28.0,,23.0,,,Marseille
1179,43.2934,5.37132,Marseille,2018-03-25,1521932400,14.3,7.0,10.9,60.35,0.01,4.35,,,36.3,22.6,1006.0,70.0,22.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2018-03-25,54.0,34.0,,22.0,,,Marseille
1180,43.2934,5.37132,Marseille,2018-03-26,1522015200,17.5,4.0,11.2,61.72,0.0,0.0,,,69.2,50.6,1011.1,1.9,19.8,,,0.0,Clear,Clear conditions throughout the day.,2018-03-26,59.0,26.0,,12.0,,,Marseille
1181,43.2934,5.37132,Marseille,2018-03-27,1522101600,15.1,9.4,11.9,61.61,0.0,0.0,,,58.5,40.3,1016.3,40.9,19.3,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2018-03-27,53.0,21.0,,15.0,,,Marseille
1182,43.2934,5.37132,Marseille,2018-03-28,1522188000,18.3,8.3,13.3,70.57,0.0,0.0,,,40.8,27.4,1013.0,6.9,29.1,,,0.0,Clear,Clear conditions throughout the day.,2018-03-28,31.0,25.0,,25.0,,,Marseille
1183,43.2934,5.37132,Marseille,2018-03-29,1522274400,18.0,10.0,13.5,72.96,0.6900000000000001,16.67,,,25.3,16.7,1008.6,65.3,27.7,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2018-03-29,40.0,28.0,,19.0,,,Marseille
1184,43.2934,5.37132,Marseille,2018-03-30,1522360800,17.0,8.6,12.7,71.0,0.03,8.33,,,61.3,42.4,1003.4,37.5,28.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2018-03-30,46.0,23.0,,16.0,,,Marseille
1185,43.2934,5.37132,Marseille,2018-03-31,1522447200,16.5,7.8,12.0,63.73,0.19,12.5,,,65.9,50.0,1000.7,37.4,26.7,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2018-03-31,34.0,14.0,,6.0,,,Marseille
1186,43.2934,5.37132,Marseille,2018-04-01,1522533600,16.2,7.5,11.3,53.44,0.0,0.0,,,53.2,37.2,1013.6,0.4,33.0,,,0.0,Clear,Clear conditions throughout the day.,2018-04-01,22.0,23.0,,12.0,,,Marseille
1187,43.2934,5.37132,Marseille,2018-04-02,1522620000,16.8,7.1,12.1,64.26,0.0,0.0,,,43.6,28.5,1013.8,27.5,30.4,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2018-04-02,28.0,34.0,,10.0,,,Marseille
1188,43.2934,5.37132,Marseille,2018-04-03,1522706400,19.8,12.7,15.8,50.95,0.0,0.0,,,59.8,41.7,1010.3,36.8,32.2,,,0.0,Partially cloudy,Clearing in the afternoon.,2018-04-03,33.0,38.0,,12.0,,,Marseille
1189,43.2934,5.37132,Marseille,2018-04-04,1522792800,18.4,13.3,15.5,70.4,0.12,8.33,,,61.0,41.3,1010.3,48.0,23.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,2018-04-04,57.0,25.0,,17.0,,,Marseille
1190,43.2934,5.37132,Marseille,2018-04-05,1522879200,19.3,8.1,13.9,66.24,0.12,16.67,,,45.0,30.4,1016.5,15.0,24.9,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2018-04-05,36.0,33.0,,23.0,,,Marseille
1191,43.2934,5.37132,Marseille,2018-04-06,1522965600,18.9,8.4,13.8,71.48,0.03,4.17,,,47.7,30.7,1017.6,15.6,21.6,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2018-04-06,48.0,22.0,,14.0,,,Marseille
1192,43.2934,5.37132,Marseille,2018-04-07,1523052000,23.5,9.2,16.7,52.01,0.03,4.17,,,62.3,43.0,1013.8,53.6,29.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2018-04-07,31.0,32.0,,5.0,,,Marseille
1193,43.2934,5.37132,Marseille,2018-04-08,1523138400,21.5,14.7,17.9,41.24,0.33,12.5,,,78.7,49.8,1007.2,74.3,33.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-04-08,30.0,15.0,,7.0,,,Marseille
1194,43.2934,5.37132,Marseille,2018-04-09,1523224800,17.5,12.4,14.7,68.77,1.4100000000000001,33.33,,,61.0,35.9,1007.5,68.7,29.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2018-04-09,25.0,,,,,,Marseille
1195,43.2934,5.37132,Marseille,2018-04-10,1523311200,15.9,12.1,14.0,69.74,17.11,33.33,,,56.2,36.7,1006.3,65.9,22.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,,,,,,,,
1196,43.2934,5.37132,Marseille,2018-04-11,1523397600,13.6,9.2,11.7,77.11,43.84,54.17,,,64.8,37.1,1002.2,93.5,19.0,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,,,,,,,,
1197,43.2934,5.37132,Marseille,2018-04-12,1523484000,13.1,9.0,10.5,81.96,21.53,62.5,,,43.5,28.5,1000.9,91.2,24.4,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,,,,,,,,
1198,43.2934,5.37132,Marseille,2018-04-13,1523570400,17.6,9.7,13.4,72.71,0.09,20.83,,,44.6,27.9,1011.5,79.0,31.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,,,,,,,,
1199,43.2934,5.37132,Marseille,2018-04-14,1523656800,18.8,11.9,14.8,66.9,0.28,20.83,,,43.3,29.1,1016.6,64.2,34.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,,,,,,,,
1200,43.2934,5.37132,Marseille,2018-04-15,1523743200,21.1,9.0,14.8,71.32,0.0,0.0,,,30.9,23.1,1011.4,17.5,27.8,,,0.0,Clear,Clear conditions throughout the day.,,,,,,,,
1201,43.2934,5.37132,Marseille,2018-04-16,1523829600,21.8,10.5,16.0,66.47,0.0,0.0,,,39.8,24.8,1011.9,16.1,31.1,,,0.0,Clear,Clear conditions throughout the day.,,,,,,,,
1202,43.2934,5.37132,Marseille,2018-04-17,1523916000,24.8,10.0,17.6,61.93,0.01,4.17,,,29.7,19.0,1019.7,1.0,30.9,,,0.0,Rain,Clear conditions throughout the day with early morning rain.,2018-04-17,,37.0,,31.0,,,Marseille
1203,43.2934,5.37132,Marseille,2018-04-18,1524002400,25.4,12.5,19.2,57.22,0.0,0.0,,,34.4,21.5,1025.4,3.7,26.4,,,0.0,Clear,Clear conditions throughout the day.,2018-04-18,53.0,34.0,,32.0,,,Marseille
1204,43.2934,5.37132,Marseille,2018-04-19,1524088800,24.2,11.7,18.2,57.54,0.0,0.0,,,29.7,20.2,1026.0,0.4,26.4,,,0.0,Clear,Clear conditions throughout the day.,2018-04-19,54.0,39.0,,35.0,,,Marseille
1205,43.2934,5.37132,Marseille,2018-04-20,1524175200,25.0,12.2,18.7,55.59,0.01,4.17,,,30.9,19.6,1023.1,0.0,22.1,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2018-04-20,63.0,41.0,,38.0,,,Marseille
1206,43.2934,5.37132,Marseille,2018-04-21,1524261600,26.2,12.2,19.3,57.93,0.0,0.0,,,28.8,19.3,1019.8,0.0,21.4,,,0.0,Clear,Clear conditions throughout the day.,2018-04-21,68.0,38.0,,28.0,,,Marseille
1207,43.2934,5.37132,Marseille,2018-04-22,1524348000,23.9,11.5,18.1,63.68,0.0,0.0,,,29.2,20.8,1018.4,0.0,18.2,,,0.0,Clear,Clear conditions throughout the day.,2018-04-22,66.0,45.0,,26.0,,,Marseille
1208,43.2934,5.37132,Marseille,2018-04-23,1524434400,22.9,11.5,17.5,68.17,0.03,4.17,,,26.7,17.9,1019.0,18.7,19.2,,,0.0,Rain,Clear conditions throughout the day with late afternoon rain.,2018-04-23,66.0,45.0,,27.0,,,Marseille
1209,43.2934,5.37132,Marseille,2018-04-24,1524520800,25.6,14.7,19.3,70.58,0.06,8.33,,,33.3,25.0,1017.7,12.7,17.0,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2018-04-24,69.0,43.0,,26.0,,,Marseille
1210,43.2934,5.37132,Marseille,2018-04-25,1524607200,24.8,12.8,18.5,74.41,0.05,8.33,,,35.3,24.3,1017.0,5.5,13.4,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2018-04-25,73.0,33.0,,11.0,,,Marseille
1211,43.2934,5.37132,Marseille,2018-04-26,1524693600,23.5,16.7,19.5,51.47,0.0,0.0,,,61.7,43.0,1014.1,4.1,24.4,,,0.0,Clear,Clear conditions throughout the day.,2018-04-26,30.0,42.0,,26.0,,,Marseille
1212,43.2934,5.37132,Marseille,2018-04-27,1524780000,22.0,10.6,17.2,68.15,0.0,0.0,,,35.9,16.3,1012.4,38.3,18.6,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2018-04-27,69.0,39.0,,17.0,,,Marseille
1213,43.2934,5.37132,Marseille,2018-04-28,1524866400,21.7,13.1,17.3,72.61,0.01,4.17,,,41.9,28.4,1011.8,19.3,12.7,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2018-04-28,70.0,35.0,,10.0,,,Marseille
1214,43.2934,5.37132,Marseille,2018-04-29,1524952800,21.7,12.9,17.2,64.23,16.08,37.5,,,61.1,39.2,1008.4,70.1,21.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-04-29,42.0,22.0,,19.0,,,Marseille
1215,43.2934,5.37132,Marseille,2018-04-30,1525039200,18.6,8.7,14.3,68.63,0.05,12.5,,,39.4,25.1,1012.2,25.5,34.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,2018-04-30,29.0,19.0,,16.0,,,Marseille
1216,43.2934,5.37132,Marseille,2018-05-01,1525125600,16.6,11.4,13.8,73.97,0.61,33.33,,,36.0,23.0,1011.9,67.8,30.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2018-05-01,36.0,18.0,,12.0,,,Marseille
1217,43.2934,5.37132,Marseille,2018-05-02,1525212000,20.7,10.9,15.5,61.71,0.15,8.33,,,58.2,36.8,1008.5,74.1,31.5,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,2018-05-02,33.0,20.0,,10.0,,,Marseille
1218,43.2934,5.37132,Marseille,2018-05-03,1525298400,21.3,14.0,17.1,55.36,0.0,0.0,,,50.4,32.4,1005.0,54.5,32.1,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2018-05-03,34.0,33.0,,22.0,,,Marseille
1219,43.2934,5.37132,Marseille,2018-05-04,1525384800,21.9,15.7,17.8,62.56,0.4,12.5,,,44.5,28.8,1008.6,61.0,25.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-05-04,57.0,36.0,,25.0,,,Marseille
1220,43.2934,5.37132,Marseille,2018-05-05,1525471200,23.9,13.9,18.7,72.43,0.68,12.5,,,28.7,19.1,1014.4,51.0,16.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-05-05,64.0,34.0,,23.0,,,Marseille
1221,43.2934,5.37132,Marseille,2018-05-06,1525557600,24.2,15.0,19.4,73.46,1.3,12.5,,,25.5,15.9,1016.1,48.3,16.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2018-05-06,67.0,39.0,,28.0,,,Marseille
1222,43.2934,5.37132,Marseille,2018-05-07,1525644000,23.9,13.9,19.0,78.29,6.16,25.0,,,30.2,20.7,1014.6,26.4,12.7,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2018-05-07,72.0,32.0,,22.0,,,Marseille
1223,43.2934,5.37132,Marseille,2018-05-08,1525730400,24.5,16.3,19.7,73.67,0.38,4.17,,,32.1,22.3,1009.7,48.6,21.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2018-05-08,61.0,29.0,,23.0,,,Marseille
1224,43.2934,5.37132,Marseille,2018-05-09,1525816800,24.7,15.3,19.1,70.16,0.01,4.17,,,27.6,23.6,1006.3,11.5,24.4,,,0.0,Rain,Clear conditions throughout the day with early morning rain.,2018-05-09,49.0,25.0,,11.0,,,Marseille
1225,43.2934,5.37132,Marseille,2018-05-10,1525903200,24.2,15.6,19.2,66.59,5.16,20.83,,,64.0,42.5,1011.0,26.4,16.9,,,0.0,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,2018-05-10,48.0,28.0,,19.0,,,Marseille
1226,43.2934,5.37132,Marseille,2018-05-11,1525989600,22.1,11.8,17.3,64.81,0.0,0.0,,,31.2,19.0,1015.8,2.3,27.3,,,0.0,Clear,Clear conditions throughout the day.,2018-05-11,50.0,28.0,,15.0,,,Marseille
1227,43.2934,5.37132,Marseille,2018-05-12,1526076000,21.7,13.4,17.7,69.45,0.03,4.17,,,39.7,26.7,1015.7,39.6,18.9,,,0.0,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,2018-05-12,47.0,12.0,,8.0,,,Marseille
1228,43.2934,5.37132,Marseille,2018-05-13,1526162400,17.4,8.9,11.1,82.55,28.08,50.0,,,70.1,49.7,1012.4,98.5,24.9,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,2018-05-13,19.0,14.0,,10.0,,,Marseille
1229,43.2934,5.37132,Marseille,2018-05-14,1526248800,15.6,8.7,11.8,73.56,6.38,45.83,,,61.3,44.0,1012.2,87.4,31.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2018-05-14,17.0,17.0,31.0,12.0,1.0,,Marseille
1230,43.2934,5.37132,Marseille,2018-05-15,1526335200,20.9,11.6,15.8,69.22,0.75,8.33,,,62.6,39.8,1011.8,62.5,31.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2018-05-15,24.0,33.0,37.0,20.0,1.0,,Marseille
1231,43.2934,5.37132,Marseille,2018-05-16,1526421600,23.6,14.5,18.5,59.3,0.29,4.17,,,47.4,28.3,1013.4,17.5,24.2,,,0.0,Rain,Clear conditions throughout the day with late afternoon rain.,2018-05-16,55.0,34.0,38.0,25.0,1.0,,Marseille
1232,43.2934,5.37132,Marseille,2018-05-17,1526508000,22.6,11.8,16.8,73.61,0.12,4.17,,0.0,32.9,18.1,1015.2,25.3,20.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2018-05-17,55.0,32.0,39.0,24.0,1.0,,Marseille
1233,43.2934,5.37132,Marseille,2018-05-18,1526594400,23.8,12.8,18.4,71.25,0.01,4.17,,,28.5,17.4,1016.3,23.3,14.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2018-05-18,59.0,31.0,55.0,21.0,1.0,,Marseille
1234,43.2934,5.37132,Marseille,2018-05-19,1526680800,25.0,13.7,19.5,67.66,0.0,0.0,,,31.0,18.1,1015.4,9.0,15.7,,,0.0,Clear,Clear conditions throughout the day.,2018-05-19,60.0,24.0,54.0,19.0,1.0,,Marseille
1235,43.2934,5.37132,Marseille,2018-05-20,1526767200,24.8,13.5,19.7,61.12,0.16,8.33,,,34.0,20.8,1014.6,3.1,30.6,,,0.0,Rain,Clear conditions throughout the day with rain.,2018-05-20,48.0,24.0,43.0,16.0,1.0,,Marseille
1236,43.2934,5.37132,Marseille,2018-05-21,1526853600,23.3,13.8,18.7,71.6,6.92,33.33,,,38.1,26.4,1012.6,45.3,24.7,,,0.0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,2018-05-21,46.0,26.0,28.0,49.0,,,Marseille
1237,43.2934,5.37132,Marseille,2018-05-22,1526940000,22.6,16.0,18.2,78.92,6.66,37.5,,,25.3,19.0,1013.6,79.4,17.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2018-05-22,56.0,31.0,47.0,28.0,1.0,,Marseille
1238,43.2934,5.37132,Marseille,2018-05-23,1527026400,24.3,14.4,19.3,74.3,15.74,12.5,,,28.7,17.0,1016.9,34.5,17.1,,,0.0,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,2018-05-23,61.0,35.0,35.0,25.0,1.0,,Marseille
1239,43.2934,5.37132,Marseille,2018-05-24,1527112800,25.6,15.4,20.3,69.68,0.21,12.5,,,26.0,16.6,1017.9,9.2,13.0,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2018-05-24,71.0,36.0,45.0,28.0,1.0,,Marseille
1240,43.2934,5.37132,Marseille,2018-05-25,1527199200,26.2,14.0,20.8,64.7,0.01,4.17,,,32.0,19.5,1016.5,3.4,18.9,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2018-05-25,62.0,,,,,,Marseille
1241,43.2934,5.37132,Marseille,2018-05-26,1527285600,26.8,17.2,21.4,64.65,0.04,8.33,,,38.8,26.0,1017.1,53.8,21.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-05-26,,,43.0,13.0,1.0,,Marseille
1242,43.2934,5.37132,Marseille,2018-05-27,1527372000,28.3,16.6,22.2,65.36,0.0,0.0,,,49.7,25.1,1015.1,63.9,23.0,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2018-05-27,,44.0,35.0,17.0,,,Marseille
1243,43.2934,5.37132,Marseille,2018-05-28,1527458400,23.4,18.9,21.0,74.26,0.85,33.33,,,47.4,30.9,1015.4,75.1,16.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2018-05-28,66.0,36.0,34.0,21.0,1.0,,Marseille
1244,43.2934,5.37132,Marseille,2018-05-29,1527544800,24.8,14.9,20.6,73.21,0.03,4.17,,,35.3,22.4,1015.7,24.6,14.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2018-05-29,59.0,36.0,33.0,23.0,1.0,,Marseille
1245,43.2934,5.37132,Marseille,2018-05-30,1527631200,24.1,18.8,20.9,76.73,7.24,29.17,,,28.0,16.2,1013.6,75.9,15.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-05-30,56.0,31.0,35.0,19.0,,,Marseille
1246,43.2934,5.37132,Marseille,2018-05-31,1527717600,23.7,17.4,20.3,77.66,10.99,25.0,,,30.3,19.4,1016.6,46.3,14.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-05-31,53.0,28.0,39.0,22.0,1.0,,Marseille
1247,43.2934,5.37132,Marseille,2018-06-01,1527804000,26.8,16.2,21.4,73.21,0.03,4.17,,,32.0,21.7,1018.8,17.9,16.3,,,0.0,Rain,Clear conditions throughout the day with early morning rain.,2018-06-01,46.0,27.0,36.0,16.0,1.0,,Marseille
1248,43.2934,5.37132,Marseille,2018-06-02,1527890400,24.8,16.6,21.0,75.95,0.19,12.5,,,32.1,21.2,1018.0,18.0,17.3,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2018-06-02,47.0,25.0,38.0,16.0,1.0,,Marseille
1249,43.2934,5.37132,Marseille,2018-06-03,1527976800,24.8,17.9,20.9,75.61,0.27,16.67,,,33.3,23.7,1016.0,75.8,18.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2018-06-03,51.0,23.0,37.0,21.0,1.0,,Marseille
