datetime,pm25,pm10,o3,no2
2858,2021-10-29,23.8,18.0,30.0,9.0
2859,2021-10-30,17.0,7.0,31.0,4.0
2860,2021-10-31,8.0,4.0,28.0,3.0
2861,2021-11-01,52.1875,5.0,22.0,7.0
2862,2021-11-02,52.1875,7.0,21.0,9.0
2863,2021-11-03,52.1875,4.0,23.0,7.0
2864,2021-11-04,52.1875,6.0,21.0,8.0
2865,2021-11-05,52.1875,7.0,17.0,6.0
2866,2021-11-06,52.1875,12.0,19.0,4.0
2867,2021-11-07,52.1875,13.0,19.0,4.0
2868,2021-11-08,52.1875,12.0,22.0,3.0
2869,2021-11-09,52.1875,21.0,16.0,7.0
2870,2021-11-10,52.1875,33.0,5.0,12.0
2871,2021-11-11,52.1875,33.0,4.0,9.0
2872,2021-11-12,52.1875,31.0,7.0,9.0
2873,2021-11-13,52.1875,34.0,1.0,16.0
2874,2021-11-14,52.1875,14.0,13.0,8.0
2875,2021-11-15,50.0,15.0,10.0,5.0
2876,2021-11-16,49.0,16.0,10.0,6.0
2877,2021-11-17,21.0,7.0,11.0,5.0
2878,2021-11-18,32.0,11.0,16.0,5.0
2879,2021-11-19,67.0,24.0,10.0,8.0
2880,2021-11-20,81.0,27.0,6.0,9.0
2881,2021-11-21,85.0,28.0,5.0,10.0
2882,2021-11-22,36.0,10.0,8.0,5.0
2883,2021-11-23,41.0,13.0,10.0,6.0
2884,2021-11-24,78.0,32.0,6.0,12.0
2885,2021-11-25,100.0,37.0,6.0,10.0
2886,2021-11-26,74.0,24.0,11.0,10.0
2887,2021-11-27,34.0,10.0,16.0,10.0
2888,2021-11-28,16.0,4.0,19.0,5.0
2889,2021-11-29,24.0,8.0,18.0,7.0
2890,2021-11-30,47.0,16.0,11.0,15.0
2891,2021-12-01,47.0,15.0,10.0,18.0
2892,2021-12-02,39.0,12.0,19.0,13.0
2893,2021-12-03,32.0,10.0,14.0,10.0
2894,2021-12-04,16.0,5.0,21.0,8.0
2895,2021-12-05,20.0,6.0,20.0,10.0
2896,2021-12-06,21.0,6.0,15.0,10.0
2897,2021-12-07,43.0,14.0,20.0,12.0
2898,2021-12-08,13.0,4.0,19.0,13.0
2899,2021-12-09,25.0,10.0,19.0,11.0
2900,2021-12-10,22.0,7.0,22.0,10.0
2901,2021-12-11,24.0,7.0,18.0,7.0
2902,2021-12-12,66.0,20.0,4.0,16.0
2903,2021-12-13,78.0,29.0,3.0,19.0
2904,2021-12-14,86.0,32.0,1.0,18.0
2905,2021-12-15,37.0,10.0,3.0,9.0
2906,2021-12-16,42.0,11.0,3.0,11.0
2907,2021-12-17,73.0,25.0,4.0,13.0
2908,2021-12-18,82.0,27.0,4.0,12.0
2909,2021-12-19,87.0,28.0,6.0,9.0
2910,2021-12-20,58.0,16.0,8.0,6.0
2911,2021-12-21,78.0,26.0,8.0,11.0
2912,2021-12-22,113.0,41.0,3.0,15.0
2913,2021-12-23,61.0,21.0,16.0,16.0
2914,2021-12-24,52.0,17.0,8.0,17.0
2915,2021-12-25,54.0,15.0,4.0,14.0
2916,2021-12-26,68.0,20.0,3.0,13.0
2917,2021-12-27,43.0,13.0,9.0,13.0
2918,2021-12-28,25.0,7.0,16.0,11.0
2919,2021-12-29,31.0,9.0,7.0,16.0
2920,2021-12-30,47.0,14.0,4.0,15.0
2921,2021-12-31,65.0,20.0,3.0,13.0
