temp,humidity,precip,windspeed,pressure,cloudcover,visibility,uvindex,pm25,pm10,o3,no2,Clear,Partially cloudy,Rain,Snow,Overcast,month,day_of_week,target
2222,12.4,86.59,13.36,23.9,1011.0,25.9,19.1,1.0,36.0,15.0,22.0,27.0,0,1,1,0,0,2,5,0
2223,13.1,90.92,15.24,23.3,1014.2,27.9,15.2,1.0,33.0,27.0,27.0,33.0,0,1,1,0,0,2,6,0
2224,11.9,86.31,11.61,35.1,1016.9,27.5,19.3,1.0,40.0,26.0,25.0,28.0,0,1,1,0,0,2,0,0
2225,7.2,74.0,6.5600000000000005,29.7,1022.9,23.3,22.6,1.0,45.0,40.0,19.0,38.0,0,1,1,0,0,2,1,0
2226,7.5,71.09,0.0,16.1,1035.7,20.7,23.5,1.0,57.0,44.0,12.0,40.0,0,1,0,0,0,2,2,1
2227,5.6,70.21,0.0,13.4,1031.5,6.0,21.0,3.0,67.0,45.0,8.0,42.0,1,0,0,0,0,2,3,1
2228,6.3,67.12,0.05,13.5,1023.1,7.8,22.7,1.0,72.0,37.0,15.0,37.0,0,0,1,0,0,2,4,1
2229,9.1,81.97,2.0,14.9,1021.0,24.6,19.3,1.0,70.0,20.0,25.0,15.0,0,1,1,0,0,2,5,1
2230,10.1,84.36,0.62,45.0,1012.3,27.3,18.3,1.0,37.0,28.0,29.0,22.0,0,1,1,0,0,2,6,0
2231,10.5,68.93,18.17,42.4,1007.5,22.4,17.2,1.0,48.0,21.0,28.0,30.0,0,1,1,0,0,2,0,0
2232,6.5,73.38,5.0,30.2,1015.7,17.3,22.7,2.0,34.0,34.0,23.0,38.0,0,0,1,0,0,2,1,0
2233,6.3,72.44,0.0,20.6,1020.5,16.4,24.7,2.0,48.0,28.0,26.0,32.0,1,0,0,0,0,2,2,0
2234,8.6,74.23,2.36,32.1,1007.2,23.0,21.8,1.0,46.0,41.0,24.0,39.0,0,1,1,0,0,2,3,0
2235,9.7,74.9,0.11,17.5,1021.6,24.5,20.8,2.0,57.0,35.0,23.0,30.0,0,1,1,0,0,2,4,1
2236,9.9,77.79,0.59,26.2,1019.5,22.3,18.6,1.0,61.0,20.0,28.0,14.0,0,1,1,0,0,2,5,1
2237,14.0,70.03,4.89,39.9,1010.1,26.7,20.8,1.0,40.0,20.0,26.0,32.0,0,1,1,0,0,2,6,0
2238,9.2,76.08,0.85,30.4,1018.4,20.6,25.1,3.0,34.0,27.0,24.0,30.0,0,1,1,0,0,2,0,0
2239,7.5,73.19,0.0,23.0,1026.7,12.2,24.2,2.0,40.0,27.0,25.0,35.0,1,0,0,0,0,2,1,0
2240,7.5,81.72,5.32,23.6,1024.6,22.3,19.5,1.0,45.0,25.0,22.0,29.0,0,1,1,0,0,2,2,0
2241,8.7,82.02,0.98,27.9,1020.4,23.0,22.6,1.0,43.0,32.0,22.0,30.0,0,1,1,0,0,2,3,0
2242,6.5,73.3,2.8,17.6,1030.1,9.5,22.8,2.0,45.0,28.0,22.0,26.0,0,0,1,0,0,2,4,0
2243,9.2,75.13,0.0,25.5,1028.2,15.9,23.4,1.0,49.0,14.0,21.0,19.0,1,0,0,0,0,2,5,0
2244,11.5,85.52,0.23,27.0,1025.5,27.8,21.1,1.0,31.0,17.0,19.0,23.0,0,1,1,0,0,2,6,0
2245,11.6,83.73,3.0,29.5,1019.6,27.4,22.4,2.0,27.0,20.0,26.0,33.0,0,1,1,0,0,2,0,0
2246,8.3,80.19,6.68,28.1,1006.8,21.5,19.9,2.0,34.0,22.0,26.0,34.0,0,1,1,0,0,2,1,0
2247,4.6,77.03,6.82,29.8,1007.5,17.1,23.3,3.0,36.0,22.0,20.0,32.0,0,0,1,0,0,2,2,0
2248,5.6,80.07,13.73,43.7,1005.1,24.0,19.2,1.0,42.0,36.0,17.0,39.0,0,1,1,0,0,2,3,0
2249,5.7,82.88,0.05,24.9,1015.2,21.5,21.1,1.0,58.0,37.0,29.0,26.0,0,1,1,0,0,2,4,1
2250,9.2,75.77,5.45,37.4,997.9,24.3,21.2,3.0,53.0,16.0,28.0,28.0,0,1,1,0,0,2,5,1
2251,6.1,84.87,22.34,25.8,997.0,21.4,21.5,1.0,41.0,17.0,22.0,34.0,0,1,1,0,0,3,6,0
2252,6.7,85.69,6.71,26.0,992.6,21.4,21.0,2.0,43.0,42.0,26.0,47.0,0,1,1,0,0,3,0,0
2253,5.3,76.84,0.03,17.2,1006.1,8.0,23.9,2.0,53.0,28.0,18.0,35.0,0,0,1,0,0,3,1,1
2254,5.8,86.3,0.38,19.1,1011.5,25.0,17.0,1.0,45.0,16.0,21.0,30.0,0,1,1,0,0,3,2,0
2255,9.0,93.05,17.96,32.4,992.5,27.0,11.3,2.0,39.0,27.0,27.0,38.0,0,1,1,0,0,3,3,0
2256,7.3,71.94,6.54,28.3,1003.9,23.2,21.8,3.0,51.0,32.0,26.0,41.0,0,1,1,0,0,3,4,1
2257,7.6,72.2,0.0,14.9,1020.2,16.3,20.4,2.0,56.0,19.0,9.0,27.0,1,0,0,0,0,3,5,1
2258,8.9,85.4,5.64,26.6,1015.4,25.4,19.5,1.0,40.0,25.0,26.0,33.0,0,1,1,0,0,3,6,0
2259,8.3,73.81,0.12,20.3,1017.3,16.5,22.3,4.0,42.0,16.0,25.0,25.0,0,0,1,0,0,3,0,0
2260,11.8,87.42,1.65,25.9,1014.5,27.9,19.8,1.0,28.0,22.0,27.0,23.0,0,1,1,0,0,3,1,0
2261,14.3,75.81,0.0,25.3,1017.1,22.9,25.7,1.0,28.0,27.0,28.0,32.0,0,1,0,0,0,3,2,0
2262,11.0,66.5,1.84,24.7,1016.7,19.4,23.4,4.0,39.0,30.0,27.0,24.0,0,0,1,0,0,3,3,0
2263,8.2,61.52,0.0,18.1,1022.0,8.7,22.7,4.0,41.0,24.0,21.0,26.0,1,0,0,0,0,3,4,0
2264,9.2,78.19,0.8,15.6,1019.8,25.3,21.6,1.0,49.0,26.0,28.0,27.0,0,1,1,0,0,3,5,0
2265,11.2,72.54,0.0,20.4,1014.0,13.4,22.1,5.0,54.0,27.0,18.0,35.0,1,0,0,0,0,3,6,1
2266,9.8,79.13,0.0,14.2,1020.1,24.8,19.9,1.0,62.0,39.0,16.0,33.0,0,1,0,0,0,3,0,1
2267,11.5,71.4,0.0,10.0,1030.4,22.1,16.5,3.0,80.0,45.0,29.0,31.0,0,1,0,0,0,3,1,1
2268,13.5,71.17,0.0,8.6,1028.0,16.5,13.6,4.0,98.0,34.0,31.0,25.0,1,0,0,0,0,3,2,1
2269,14.0,68.17,0.0,8.8,1023.1,7.0,16.7,4.0,76.0,42.0,17.0,15.0,1,0,0,0,0,3,3,1
2270,12.5,75.43,0.0,24.9,1021.8,19.5,9.1,4.0,98.0,14.0,22.0,10.0,1,0,0,0,0,3,4,1
2271,7.6,77.38,0.03,22.9,1020.8,28.0,20.4,1.0,40.0,14.0,32.0,10.0,0,1,1,0,0,3,5,0
2272,8.0,56.66,0.0,26.5,1021.3,18.9,23.4,2.0,44.0,18.0,31.0,17.0,1,0,0,0,0,3,6,0
2273,6.7,42.43,0.0,20.2,1025.7,0.2,23.5,5.0,43.0,20.0,34.0,24.0,1,0,0,0,0,3,0,0
2274,7.3,34.82,0.0,17.7,1026.3,0.5,23.6,6.0,47.0,28.0,35.0,23.0,1,0,0,0,0,3,1,0
2275,7.2,38.25,0.0,22.2,1022.1,0.1,21.2,6.0,64.0,29.0,36.0,25.0,1,0,0,0,0,3,2,1
2276,7.1,36.49,0.0,22.8,1018.2,0.0,20.9,5.0,65.0,43.0,33.0,26.0,1,0,0,0,0,3,3,1
2277,8.4,49.76,0.0,16.6,1018.3,0.4,16.9,5.0,86.0,57.0,36.0,15.0,1,0,0,0,0,3,4,1
2278,10.3,62.79,0.0,29.3,1020.4,1.1,9.8,4.0,129.0,21.0,30.0,6.0,1,0,0,0,0,3,5,2
2279,6.5,51.49,0.0,32.8,1027.9,25.3,23.4,3.0,31.0,27.96551724137931,26.448275862068964,25.96551724137931,0,1,0,0,0,3,6,0
2280,5.0,41.68,0.0,29.0,1028.9,2.0,23.9,6.0,55.58620689655172,27.96551724137931,26.448275862068964,25.96551724137931,1,0,0,0,0,3,0,1
2281,7.3,62.1,0.0,22.1,1026.5,2.3,18.7,6.0,55.58620689655172,29.0,36.0,16.0,1,0,0,0,0,3,1,1
2282,7.7,44.69,0.0,15.1,1021.4,0.2,19.8,6.0,64.0,25.0,31.0,16.0,1,0,0,0,0,4,2,1
2283,7.0,58.24,0.0,16.3,1017.3,9.5,20.4,6.0,60.0,26.0,28.0,26.0,1,0,0,0,0,4,3,1
2284,10.4,68.23,0.0,11.8,1018.4,25.4,20.5,2.0,52.0,25.0,37.0,12.0,0,1,0,0,0,4,4,1
2285,11.8,57.25,0.0,18.6,1021.0,1.1,20.8,6.0,58.0,18.0,39.0,10.0,1,0,0,0,0,4,5,1
2286,14.6,44.03,0.0,17.8,1017.0,0.7000000000000001,23.2,7.0,45.0,22.0,32.0,14.0,1,0,0,0,0,4,6,0
2287,12.5,63.2,4.01,17.5,1019.9,11.7,20.3,2.0,51.0,28.0,40.0,23.0,0,0,1,0,0,4,0,1
2288,16.3,66.46,0.01,14.4,1027.0,14.8,14.8,6.0,64.0,34.0,49.0,39.0,0,0,1,0,0,4,1,1
2289,17.5,49.01,0.0,9.3,1023.4,2.2,20.5,6.0,68.0,31.0,49.0,42.0,1,0,0,0,0,4,2,1
2290,18.3,46.86,0.0,10.8,1022.6,0.6000000000000001,20.5,6.0,77.0,33.0,53.0,36.0,1,0,0,0,0,4,3,1
2291,18.7,45.19,0.0,11.7,1022.5,0.8,18.2,5.0,75.0,31.0,51.0,34.0,1,0,0,0,0,4,4,1
2292,18.8,46.97,0.0,9.9,1021.6,11.9,20.1,5.0,64.0,28.0,47.0,25.0,1,0,0,0,0,4,5,1
2293,18.3,46.65,0.93,21.0,1016.0,8.1,21.1,3.0,63.0,30.0,32.0,13.0,0,0,1,0,0,4,6,1
2294,13.8,58.84,0.0,30.7,1016.5,5.3,18.1,6.0,67.0,27.0,36.0,17.0,1,0,0,0,0,4,0,1
2295,8.7,49.32,0.0,22.8,1025.2,0.4,22.4,7.0,42.0,28.0,40.0,25.0,1,0,0,0,0,4,1,0
2296,12.2,42.32,0.0,16.8,1020.8,0.6000000000000001,22.9,7.0,48.0,31.0,40.0,32.0,1,0,0,0,0,4,2,0
2297,16.7,52.73,0.0,11.3,1015.7,1.2,23.3,7.0,53.0,36.0,40.0,32.0,1,0,0,0,0,4,3,1
2298,18.6,58.74,0.0,14.9,1013.6,14.5,21.8,7.0,59.0,14.0,34.0,13.0,1,0,0,0,0,4,4,1
2299,17.9,63.78,1.55,14.6,1015.0,10.5,24.2,4.0,22.0,29.0,41.0,12.0,0,0,1,0,0,4,5,0
2300,15.8,70.28,0.0,21.9,1015.6,10.1,12.6,6.0,67.0,39.0,39.0,27.0,1,0,0,0,0,4,6,1
2301,15.9,59.54,0.0,21.8,1010.9,2.1,16.7,6.0,78.0,30.0,40.0,26.0,1,0,0,0,0,4,0,1
2302,15.8,44.1,0.0,17.6,1010.5,0.4,24.4,6.0,48.0,32.0,45.0,23.0,1,0,0,0,0,4,1,0
2303,17.3,41.39,0.0,17.2,1014.1,0.4,23.4,7.0,54.0,38.0,54.0,34.0,1,0,0,0,0,4,2,1
2304,18.8,43.2,0.0,8.9,1017.0,0.5,22.0,7.0,70.0,39.0,55.0,40.0,1,0,0,0,0,4,3,1
2305,18.6,49.05,0.0,13.2,1014.3,13.9,21.0,2.0,66.0,25.0,40.0,17.0,1,0,0,0,0,4,4,1
2306,16.6,46.35,0.0,15.5,1012.2,15.5,20.3,5.0,57.0,27.0,44.0,15.0,1,0,0,0,0,4,5,1
2307,14.6,48.86,0.0,12.7,1011.3,0.6000000000000001,18.8,8.0,57.0,24.0,38.0,23.0,1,0,0,0,0,4,6,1
2308,16.1,59.65,1.19,16.7,1007.9,8.3,21.1,4.0,45.0,16.0,36.0,17.0,0,0,1,0,0,4,0,0
2309,15.1,74.76,0.44,24.7,1005.3,26.2,21.6,2.0,30.0,18.0,33.0,19.0,0,1,1,0,0,4,1,0
2310,12.0,83.76,10.85,23.2,1007.3,22.0,20.1,2.0,32.0,16.0,31.0,16.0,0,1,1,0,0,4,2,0
2311,11.0,81.55,9.99,23.4,1002.9,22.3,23.4,4.0,26.0,15.0,32.0,8.0,0,1,1,0,0,4,3,0
2312,12.3,72.64,4.4,23.5,1004.2,18.6,22.3,6.0,24.0,19.0,37.0,14.0,0,0,1,0,0,5,4,0
2313,12.4,59.96,0.0,15.2,1012.6,12.4,25.3,6.0,34.0,14.0,27.0,14.0,1,0,0,0,0,5,5,0
2314,14.2,71.36,0.01,11.6,1016.7,23.8,23.7,6.0,35.0,15.0,28.0,13.0,0,1,1,0,0,5,6,0
2315,15.5,75.22,0.03,19.1,1017.1,19.3,19.2,4.0,48.0,31.0,24.0,21.0,0,0,1,0,0,5,0,0
2316,12.4,72.56,1.11,18.2,1016.4,24.9,16.8,5.0,66.0,28.0,44.0,34.0,0,1,1,0,0,5,1,1
2317,16.4,48.44,0.0,13.4,1021.7,12.8,21.9,8.0,52.0,34.0,48.0,44.0,1,0,0,0,0,5,2,1
2318,16.4,43.52,0.09,10.5,1022.4,4.3,22.3,6.0,54.0,32.0,55.0,40.0,0,0,1,0,0,5,3,1
2319,17.9,49.85,0.02,11.9,1016.7,11.8,21.0,4.0,61.0,25.0,38.0,32.0,0,0,1,0,0,5,4,1
2320,18.4,77.16,20.63,12.7,1010.8,21.7,19.4,2.0,55.0,18.0,32.0,15.0,0,1,1,0,0,5,5,1
2321,16.7,89.92,69.15,24.8,1005.0,22.1,13.5,6.0,42.0,37.0,31.0,15.0,0,1,1,0,0,5,6,0
2322,10.2,66.16,13.52,35.6,1009.4,16.5,16.9,6.0,51.0,32.0,30.0,29.0,0,0,1,0,0,5,0,1
2323,10.0,51.47,0.0,22.4,1018.1,5.0,24.1,7.0,43.0,27.0,38.0,32.0,1,0,0,0,0,5,1,0
2324,11.3,52.59,0.01,31.0,1012.6,3.6,20.7,9.0,65.0,28.0,35.0,28.0,0,0,1,0,0,5,2,1
2325,10.7,52.54,0.0,25.2,1016.4,0.5,23.1,8.0,49.0,35.0,37.0,33.0,1,0,0,0,0,5,3,0
2326,12.3,50.57,0.0,21.3,1020.2,0.6000000000000001,22.5,9.0,53.0,32.0,41.0,34.0,1,0,0,0,0,5,4,1
2327,14.1,50.73,0.0,19.9,1023.3,1.1,22.6,8.0,55.0,18.0,43.0,14.0,1,0,0,0,0,5,5,1
2328,15.1,52.28,0.0,11.2,1025.0,0.1,24.1,8.0,38.0,20.0,38.0,11.0,1,0,0,0,0,5,6,0
2329,17.2,52.91,0.0,14.5,1025.4,0.4,25.8,8.0,33.0,19.0,32.0,10.0,1,0,0,0,0,5,0,0
2330,17.9,50.78,0.0,13.7,1023.7,0.2,26.0,8.0,30.0,16.0,34.0,12.0,1,0,0,0,0,5,1,0
2331,20.9,57.4,0.0,12.3,1021.4,0.2,25.4,8.0,24.0,22.0,53.0,16.0,1,0,0,0,0,5,2,0
2332,23.3,54.89,0.0,11.2,1020.1,1.4,24.8,8.0,41.0,22.0,31.0,19.0,1,0,0,0,0,5,3,0
2333,20.8,64.74,0.17,21.1,1019.7,17.4,25.0,4.0,39.0,30.0,30.0,24.0,0,0,1,0,0,5,4,0
2334,15.8,62.33,4.35,18.9,1026.8,12.8,20.3,5.0,45.0,24.0,32.0,18.0,0,0,1,0,0,5,5,0
2335,15.3,61.86,0.0,14.9,1032.7,7.5,21.7,7.0,43.0,34.0,34.0,31.0,1,0,0,0,0,5,6,0
2336,18.1,58.5,0.03,14.6,1033.6,1.8,21.5,5.0,58.0,46.0,40.0,37.0,0,0,1,0,0,5,0,1
2337,20.2,49.74,0.0,18.8,1033.8,0.2,21.2,8.0,59.0,39.0,46.0,42.0,1,0,0,0,0,5,1,1
2338,20.9,48.01,0.0,18.7,1032.5,0.1,22.7,8.0,71.0,27.0,39.0,29.0,1,0,0,0,0,5,2,1
2339,19.1,48.52,0.0,19.1,1029.6,0.0,22.4,8.0,46.0,32.0,41.0,35.0,1,0,0,0,0,5,3,0
2340,19.7,36.53,0.0,21.2,1024.2,0.1,23.1,8.0,47.0,42.0,42.0,42.0,1,0,0,0,0,5,4,0
2341,20.2,40.88,0.0,20.5,1020.0,0.3,22.4,8.0,59.0,26.0,35.0,24.0,1,0,0,0,0,5,5,1
2342,19.6,40.25,0.0,20.1,1018.8,0.2,22.9,7.0,39.0,28.0,40.0,29.0,1,0,0,0,0,5,6,0
2343,21.1,42.94,0.0,16.9,1018.0,0.0,23.9,8.0,51.0,46.0,51.0,45.0,1,0,0,0,0,6,0,1
2344,23.5,44.45,0.0,13.1,1015.8,0.1,23.8,8.0,76.0,41.0,58.0,34.0,1,0,0,0,0,6,1,1
2345,21.2,53.67,17.0,20.4,1006.1,5.0,21.4,5.0,65.0,26.0,40.0,32.0,0,0,1,0,0,6,2,1
2346,12.6,88.42,27.95,16.3,1001.2,21.9,15.5,3.0,54.0,20.0,26.0,23.0,0,1,1,0,0,6,3,1
2347,13.5,73.16,0.31,26.8,1001.1,27.8,22.2,3.0,35.0,15.0,24.0,21.0,0,1,1,0,0,6,4,0
2348,14.4,61.32,0.26,21.6,1004.0,17.3,22.5,5.0,27.0,17.0,22.0,23.0,0,0,1,0,0,6,5,0
2349,14.2,63.0,0.0,13.2,1009.4,18.5,25.9,5.0,37.0,27.0,23.0,30.0,1,0,0,0,0,6,6,0
2350,14.8,68.93,0.0,20.5,1015.4,19.9,24.2,4.0,47.0,26.0,30.0,29.0,1,0,0,0,0,6,0,0
2351,14.4,65.6,0.0,17.3,1018.7,22.1,23.8,4.0,43.0,28.0,36.0,20.0,0,1,0,0,0,6,1,0
2352,15.2,61.5,0.0,14.8,1016.2,13.1,22.4,6.0,54.0,29.0,25.0,27.0,1,0,0,0,0,6,2,1
2353,17.0,69.32,2.79,15.4,1008.7,17.2,18.0,6.0,57.0,15.0,27.0,18.0,0,0,1,0,0,6,3,1
2354,16.5,82.34,12.68,19.5,1003.4,19.1,21.1,3.0,50.0,17.0,30.0,17.0,0,0,1,0,0,6,4,0
2355,18.2,67.13,0.0,19.5,1009.3,11.3,26.3,5.0,43.0,20.0,29.0,9.0,1,0,0,0,0,6,5,0
2356,17.6,70.56,0.03,15.1,1016.1,14.4,24.0,3.0,44.0,24.0,28.0,10.0,0,0,1,0,0,6,6,0
2357,17.8,73.37,0.08,17.2,1017.9,14.3,23.4,5.0,40.0,26.0,28.0,26.0,0,0,1,0,0,6,0,0
2358,18.0,73.55,0.02,17.8,1015.8,15.3,22.4,7.0,44.0,26.0,26.0,32.0,0,0,1,0,0,6,1,0
2359,17.5,70.23,0.0,12.3,1012.9,14.9,25.6,4.0,46.0,26.0,27.0,31.0,1,0,0,0,0,6,2,0
2360,17.5,68.93,0.68,21.5,1012.3,16.9,24.3,3.0,48.0,23.0,25.0,25.0,0,0,1,0,0,6,3,0
2361,17.0,71.43,4.02,15.0,1017.7,13.6,24.6,4.0,46.0,14.0,32.0,25.0,0,0,1,0,0,6,4,0
2362,19.9,59.56,0.03,11.1,1021.0,17.0,25.5,6.0,47.0,22.0,20.0,18.0,0,0,1,0,0,6,5,0
2363,18.0,73.09,0.06,19.3,1021.2,18.9,22.9,5.0,49.0,31.0,34.0,22.0,0,0,1,0,0,6,6,0
2364,18.4,63.71,2.62,10.3,1026.2,0.3,19.6,9.0,54.0,32.0,48.0,39.0,0,0,1,0,0,6,0,1
2365,22.9,49.48,0.0,15.2,1023.0,0.1,22.3,9.0,63.0,31.0,53.0,44.0,1,0,0,0,0,6,1,1
2366,26.1,43.18,0.0,17.0,1018.0,0.1,22.7,9.0,60.0,32.0,60.0,47.0,1,0,0,0,0,6,2,1
2367,27.6,41.98,0.0,14.0,1013.9,1.7000000000000002,22.9,9.0,61.0,41.0,39.0,38.0,1,0,0,0,0,6,3,1
2368,25.4,59.07,0.3,19.6,1010.9,8.1,18.1,9.0,64.0,23.0,28.0,20.0,0,0,1,0,0,6,4,1
2369,20.8,71.34,0.1,27.0,1011.5,20.3,22.3,5.0,46.0,18.0,27.0,18.0,0,1,1,0,0,6,5,0
2370,19.3,58.13,0.0,21.2,1014.9,18.1,25.5,6.0,33.0,23.0,28.0,24.0,1,0,0,0,0,6,6,0
2371,18.5,53.93,0.01,18.2,1015.4,14.0,24.3,9.0,37.0,26.0,22.0,23.0,0,0,1,0,0,6,0,0
2372,19.1,62.05,0.0,21.5,1012.9,22.7,25.8,6.0,37.0,21.0,15.0,17.0,0,1,0,0,0,6,1,0
2373,20.6,75.1,0.75,18.3,1009.8,24.5,24.7,5.0,36.0,17.0,23.0,23.0,0,1,1,0,0,7,2,0
2374,18.4,63.93,0.1,16.8,1014.1,21.4,25.1,8.0,33.0,22.0,25.0,29.0,0,1,1,0,0,7,3,0
2375,18.2,60.6,0.14,15.0,1020.1,11.6,24.4,5.0,38.0,26.0,20.0,20.0,0,0,1,0,0,7,4,0
2376,19.2,65.93,0.0,23.6,1019.1,21.3,24.6,7.0,40.0,11.0,14.0,10.0,0,1,0,0,0,7,5,0
2377,20.8,75.29,0.01,21.5,1017.2,25.3,22.9,4.0,22.0,27.0,26.0,22.0,0,1,1,0,0,7,6,0
2378,17.1,56.95,0.0,18.7,1021.0,6.8,21.4,9.0,41.0,34.0,35.0,32.0,1,0,0,0,0,7,0,0
2379,18.5,52.98,0.0,12.7,1021.8,1.4,24.4,9.0,42.0,28.0,25.0,27.0,1,0,0,0,0,7,1,0
2380,21.2,57.39,0.01,16.4,1018.1,8.2,23.7,7.0,38.0,35.0,25.0,27.0,0,0,1,0,0,7,2,0
2381,24.1,56.55,0.0,20.4,1015.3,6.3,23.7,9.0,37.0,25.0,29.0,21.0,1,0,0,0,0,7,3,0
2382,19.7,61.56,0.0,19.3,1016.3,16.8,24.4,6.0,34.0,30.0,32.0,33.0,1,0,0,0,0,7,4,0
2383,18.3,50.81,0.0,18.1,1024.6,2.8,25.9,10.0,42.0,23.0,37.0,22.0,1,0,0,0,0,7,5,0
2384,19.4,49.79,0.0,17.6,1025.8,2.4,25.0,9.0,42.0,24.0,44.0,24.0,1,0,0,0,0,7,6,0
2385,21.1,44.51,0.0,18.8,1022.7,4.4,25.9,9.0,46.0,23.0,33.0,21.0,1,0,0,0,0,7,0,0
2386,19.4,55.88,0.02,14.9,1017.6,25.4,26.3,7.0,39.0,24.0,25.0,27.0,0,1,1,0,0,7,1,0
2387,19.0,64.19,0.19,15.6,1016.1,26.3,23.8,6.0,40.0,23.0,20.0,23.0,0,1,1,0,0,7,2,0
2388,18.2,71.45,0.0,14.9,1020.1,27.4,23.7,4.0,39.0,29.0,27.0,33.0,0,1,0,0,0,7,3,0
2389,20.8,61.01,0.0,13.9,1021.7,19.0,25.3,7.0,43.0,30.0,35.0,27.0,1,0,0,0,0,7,4,0
2390,22.2,57.39,0.0,11.4,1019.2,3.1,24.1,9.0,52.0,26.0,35.0,27.0,1,0,0,0,0,7,5,1
2391,23.4,50.02,0.0,20.6,1016.5,4.2,24.9,9.0,39.0,36.0,32.0,28.0,1,0,0,0,0,7,6,0
2392,20.9,58.71,0.02,19.6,1018.8,10.1,21.9,9.0,44.0,36.0,35.0,34.0,0,0,1,0,0,7,0,0
2393,20.2,44.27,0.0,20.4,1022.9,0.8,24.9,9.0,43.0,37.0,35.0,34.0,1,0,0,0,0,7,1,0
2394,19.9,45.67,0.01,20.3,1022.5,3.5,26.2,9.0,50.0,43.0,43.0,47.0,0,0,1,0,0,7,2,0
2395,21.9,41.05,0.0,14.3,1017.7,12.3,24.8,8.0,58.0,30.0,31.0,31.0,1,0,0,0,0,7,3,1
2396,21.0,55.69,0.0,13.7,1015.1,24.7,25.4,6.0,44.0,25.0,24.0,21.0,0,1,0,0,0,7,4,0
2397,21.7,60.4,0.0,20.1,1012.8,21.3,24.9,8.0,39.0,11.0,23.0,7.0,0,1,0,0,0,7,5,0
2398,20.6,64.45,12.05,15.7,1013.6,16.8,23.3,10.0,42.0,25.0,34.0,16.0,0,0,1,0,0,7,6,0
2399,23.6,48.32,0.0,28.5,1012.7,5.0,23.6,9.0,49.0,19.0,28.0,13.0,1,0,0,0,0,7,0,0
2400,21.1,55.27,0.0,18.8,1015.7,8.3,24.8,8.0,45.0,23.0,35.0,27.0,1,0,0,0,0,7,1,0
2401,20.1,51.49,0.0,14.3,1020.5,2.6,25.5,8.0,40.0,38.0,43.0,49.0,1,0,0,0,0,7,2,0
2402,24.2,41.99,0.0,15.0,1018.1,0.3,24.5,8.0,58.0,50.0,54.0,48.0,1,0,0,0,0,7,3,1
2403,28.4,37.18,0.0,20.3,1013.2,7.1,24.3,8.0,68.0,23.0,31.0,24.0,1,0,0,0,0,7,4,1
2404,23.9,62.52,0.0,18.2,1016.2,15.7,24.4,5.0,53.0,13.0,30.0,18.0,1,0,0,0,0,8,5,1
2405,20.5,55.34,0.0,17.4,1017.9,12.3,24.9,7.0,41.0,17.0,28.0,26.0,1,0,0,0,0,8,6,0
2406,18.3,57.75,0.0,23.0,1015.8,17.1,25.3,9.0,44.0,22.0,41.0,29.0,1,0,0,0,0,8,0,0
2407,19.7,53.27,0.0,13.6,1017.8,2.5,25.4,9.0,50.0,26.0,44.0,38.0,1,0,0,0,0,8,1,0
2408,23.1,38.63,0.0,12.7,1016.0,0.3,24.8,8.0,58.0,36.0,64.0,48.0,1,0,0,0,0,8,2,1
2409,26.2,36.76,0.0,9.3,1016.8,2.5,24.3,8.0,60.0,40.0,59.0,56.0,1,0,0,0,0,8,3,1
2410,29.0,35.73,0.01,11.5,1017.3,0.0,24.6,8.0,61.0,44.0,71.0,60.0,0,0,1,0,0,8,4,1
2411,30.0,37.73,0.0,12.1,1017.1,6.9,24.6,8.0,65.0,41.0,61.0,42.0,1,0,0,0,0,8,5,1
2412,31.0,38.67,0.0,19.5,1014.3,6.7,23.4,8.0,70.0,30.0,64.0,46.0,1,0,0,0,0,8,6,1
2413,28.5,46.93,0.0,14.5,1012.9,14.8,24.8,8.0,55.0,49.0,63.0,57.0,1,0,0,0,0,8,0,1
2414,27.5,54.32,5.7,21.1,1013.3,12.2,21.7,8.0,73.0,36.0,54.0,47.0,0,0,1,0,0,8,1,1
2415,27.0,60.41,9.39,12.0,1012.2,11.4,21.8,8.0,60.0,32.0,38.0,32.0,0,0,1,0,0,8,2,1
2416,23.2,74.98,4.96,19.8,1012.3,16.8,19.8,7.0,48.0,21.0,32.0,22.0,0,0,1,0,0,8,3,0
2417,21.6,80.85,10.37,14.9,1014.1,23.6,19.9,7.0,48.0,20.0,40.0,29.0,0,1,1,0,0,8,4,0
2418,22.5,71.26,4.92,11.2,1014.5,18.9,23.9,8.0,44.0,22.0,39.0,33.0,0,0,1,0,0,8,5,0
2419,21.7,73.84,11.63,14.7,1010.7,14.5,22.1,8.0,52.0,24.0,26.0,29.0,0,0,1,0,0,8,6,1
2420,19.7,76.58,9.99,15.9,1010.5,16.2,23.3,6.0,41.0,22.0,28.0,32.0,0,0,1,0,0,8,0,0
2421,21.2,63.98,0.0,13.4,1011.8,14.2,25.4,9.0,35.0,24.0,24.0,30.0,1,0,0,0,0,8,1,0
2422,21.5,75.34,0.39,19.6,1008.1,22.8,25.4,4.0,32.0,24.0,40.0,31.0,0,1,1,0,0,8,2,0
2423,25.3,64.7,0.0,18.5,1005.4,22.5,26.2,7.0,35.0,27.0,30.0,27.0,0,1,0,0,0,8,3,0
2424,24.7,56.04,1.73,27.4,1009.6,13.6,23.9,8.0,41.0,24.0,29.0,21.0,0,0,1,0,0,8,4,0
