temp,humidity,precip,windspeed,pressure,cloudcover,visibility,uvindex,pm25,pm10,o3,no2,Clear,Partially cloudy,Rain,Snow,Overcast,month,day_of_week,target
1450,5.0,95.72,0.53,9.3,1038.5,95.0,5.4,0.0,45.0,9.0,18.0,14.0,0,0,1,0,1,12,3,0
1451,7.1,94.94,0.35,18.1,1036.8,90.9,13.2,0.0,41.0,6.0,16.0,7.0,0,0,1,0,1,12,4,0
1452,7.0,86.86,0.0,17.6,1037.5,88.8,26.5,0.0,28.0,7.0,11.0,8.0,0,1,0,0,0,12,5,0
1453,4.8,89.38,0.0,6.1,1033.6,94.4,21.7,0.0,31.0,11.0,20.0,5.0,0,0,0,0,1,12,6,0
1454,6.4,79.54,0.0,38.0,1023.1,50.4,22.9,0.0,50.0,5.0,22.0,11.0,0,1,0,0,0,12,0,0
1455,9.6,71.39,0.11,38.6,1011.5,56.3,53.3,0.0,18.0,4.0,23.0,6.0,0,1,1,0,0,12,1,0
1456,6.9,73.29,2.97,47.1,994.4,86.9,48.7,0.0,11.0,7.0,21.0,10.0,0,1,1,0,0,12,2,0
1457,2.7,71.05,0.07,25.9,1007.4,69.5,44.2,0.0,19.0,17.0,7.0,22.0,0,1,1,0,0,12,3,0
1458,1.2,81.64,5.94,20.7,1015.1,74.8,27.9,0.0,57.0,10.0,10.0,21.0,0,1,1,0,0,12,4,1
1459,7.3,90.23,17.52,18.6,1017.1,93.2,24.5,0.0,44.0,13.566666666666666,13.7,12.766666666666667,0,0,1,0,1,12,5,0
1460,9.6,78.9,0.88,37.8,1016.8,50.9,32.0,0.0,46.56666666666667,4.0,25.0,10.0,0,1,1,0,0,12,6,0
1461,8.0,74.88,6.27,37.5,1016.2,85.1,48.0,0.0,15.0,10.0,23.0,16.0,0,1,1,0,0,1,0,0
1462,7.4,71.09,0.04,18.0,1021.1,76.6,46.5,0.0,23.0,7.0,25.0,9.0,0,1,1,0,0,1,1,0
1463,10.4,70.31,9.28,39.6,1016.0,86.7,42.8,0.0,19.0,8.0,18.0,22.0,0,1,1,0,0,1,2,0
1464,10.9,83.73,24.81,18.6,1012.4,94.9,31.4,0.0,28.0,7.0,11.0,16.0,0,0,1,0,1,1,3,0
1465,12.6,74.84,0.07,28.0,1006.6,85.5,55.6,0.0,21.0,7.0,19.0,12.0,0,1,1,0,0,1,4,0
1466,10.3,81.88,0.15,20.1,1005.0,74.8,31.9,0.0,27.0,11.0,8.0,8.0,0,1,1,0,0,1,5,0
1467,7.8,88.29,0.0,11.5,1010.7,88.7,13.4,0.0,53.0,13.0,5.0,9.0,0,1,0,0,0,1,6,1
1468,6.9,87.33,0.03,9.9,1014.0,75.3,10.7,0.0,56.0,13.0,19.0,15.0,0,1,1,0,0,1,0,1
1469,7.3,85.72,6.77,29.3,1013.3,70.3,28.3,0.0,49.0,10.0,25.0,14.0,0,1,1,0,0,1,1,0
1470,8.9,75.28,0.05,24.7,1012.8,84.5,46.6,0.0,29.0,15.0,14.0,18.0,0,1,1,0,0,1,2,0
1471,6.0,85.38,0.01,18.1,1015.2,48.2,24.9,0.0,50.0,12.0,14.0,10.0,0,1,1,0,0,1,3,0
1472,6.1,84.77,0.01,17.2,1022.7,90.7,17.3,0.0,48.0,20.0,10.0,17.0,0,0,1,0,1,1,4,0
1473,4.8,83.1,0.0,15.4,1021.0,41.0,10.8,0.0,74.0,21.0,8.0,18.0,0,1,0,0,0,1,5,1
1474,5.6,72.67,0.01,14.2,1019.2,74.4,13.7,0.0,75.0,26.0,13.0,17.0,0,1,1,0,0,1,6,1
1475,5.9,77.03,0.53,31.0,1019.4,56.1,21.4,0.0,76.0,9.0,19.0,14.0,0,1,1,0,0,1,0,1
1476,9.2,81.7,5.41,39.3,1011.6,89.5,40.9,0.0,27.0,11.0,27.0,13.0,0,1,1,0,0,1,1,0
1477,6.4,68.03,4.69,30.2,1017.2,61.8,46.1,0.0,21.0,12.0,14.0,17.0,0,1,1,0,0,1,2,0
1478,7.3,65.15,0.43,25.5,1018.8,93.9,49.4,0.0,28.0,11.0,21.0,19.0,0,0,1,0,1,1,3,0
1479,7.7,74.94,4.44,28.5,1017.0,80.7,38.1,0.0,26.0,11.0,19.0,16.0,0,1,1,0,0,1,4,0
1480,4.8,86.07,12.42,32.9,1014.6,87.8,33.8,0.0,30.0,10.0,24.0,12.0,0,1,1,0,0,1,5,0
1481,8.2,84.78,10.39,24.5,1017.4,93.9,26.3,0.0,23.0,17.0,14.0,19.0,0,0,1,0,1,1,6,0
1482,10.5,84.36,14.31,27.9,1018.7,90.7,28.3,0.0,43.0,16.0,25.0,16.0,0,0,1,0,1,1,0,0
1483,9.5,67.29,0.03,21.8,1028.1,67.7,43.8,0.0,25.0,23.0,24.0,17.0,0,1,1,0,0,1,1,0
1484,10.2,68.91,0.0,37.2,1026.0,44.8,36.2,0.0,45.0,14.0,25.0,6.0,0,1,0,0,0,1,2,0
1485,11.9,63.01,0.0,39.6,1018.5,56.8,44.9,0.0,29.0,6.0,26.0,12.0,0,1,0,0,0,1,3,0
1486,6.6,82.87,32.94,18.2,1019.2,94.9,22.3,0.0,17.0,11.0,20.0,7.0,0,0,1,0,1,1,4,0
1487,6.5,83.28,11.29,11.3,1031.5,91.8,17.6,0.0,30.0,13.0,19.0,9.0,0,0,1,0,1,1,5,0
1488,7.6,74.38,0.0,13.9,1039.2,73.2,27.9,0.0,39.0,16.0,16.0,14.0,0,1,0,0,0,1,6,0
1489,7.4,89.16,0.39,6.2,1036.4,94.8,8.7,0.0,43.0,10.0,16.0,11.0,0,0,1,0,1,1,0,0
1490,8.0,85.89,0.17,8.3,1031.2,94.7,21.7,0.0,25.0,16.0,15.0,11.0,0,0,1,0,1,1,1,0
1491,8.5,72.32,0.38,37.3,1020.5,66.9,32.2,0.0,43.0,9.0,23.0,8.0,0,1,1,0,0,1,2,0
1492,6.8,71.38,16.76,33.1,1008.9,85.1,37.2,0.0,23.0,12.0,21.0,11.0,0,1,1,0,0,2,3,0
1493,3.1,74.67,0.0,18.1,1011.1,58.4,38.9,0.0,26.0,11.0,17.0,11.0,0,1,0,0,0,2,4,0
1494,2.7,76.43,0.24,16.4,1010.2,77.4,31.9,0.0,26.0,22.0,15.0,16.0,0,1,1,0,0,2,5,0
1495,2.5,72.08,0.0,8.6,1014.0,85.4,24.5,0.0,61.0,17.0,12.0,11.0,0,1,0,0,0,2,6,1
1496,1.5,86.64,4.66,11.6,1016.8,94.4,8.1,0.0,54.0,28.0,4.0,17.0,0,0,1,0,1,2,0,1
1497,2.8,83.94,2.46,18.7,1011.5,75.8,7.7,0.0,69.0,17.0,15.0,11.0,0,1,1,0,0,2,1,1
1498,0.5,77.87,0.33,17.5,1014.8,94.9,13.3,0.0,52.0,27.0,5.0,13.0,0,0,1,0,1,2,2,1
1499,1.3,78.0,0.0,21.6,1019.6,94.9,8.9,0.0,72.0,36.0,12.0,14.0,0,0,0,0,1,2,3,1
1500,2.8,75.36,0.61,13.7,1017.7,87.9,6.8,0.0,85.0,11.0,24.0,8.0,0,1,1,0,0,2,4,1
1501,2.3,76.3,0.71,21.7,1020.2,89.3,30.0,0.0,33.0,15.0,22.0,15.0,0,1,1,0,0,2,5,0
1502,2.6,80.39,0.8300000000000001,14.6,1015.0,92.6,20.7,0.0,39.0,11.0,27.0,13.0,0,0,1,0,1,2,6,0
1503,2.3,76.38,2.12,23.1,1019.0,45.2,37.2,0.0,23.0,17.0,26.0,16.0,0,1,1,0,0,2,0,0
1504,0.5,69.39,0.03,25.2,1015.2,32.3,30.4,0.0,36.0,20.0,20.0,21.0,0,1,1,0,0,2,1,0
1505,2.9,79.62,1.29,20.5,1015.8,73.9,23.4,0.0,46.0,16.0,20.0,17.0,0,1,1,0,0,2,2,0
1506,6.9,79.0,1.75,19.4,1019.9,90.5,28.5,0.0,40.0,19.0,22.0,15.0,0,0,1,0,1,2,3,0
1507,8.4,86.97,3.17,13.6,1024.2,94.8,17.4,0.0,47.0,14.0,25.0,10.0,0,0,1,0,1,2,4,0
1508,9.1,81.15,10.52,32.2,1019.7,89.7,28.1,0.0,38.0,8.0,31.0,3.0,0,1,1,0,0,2,5,0
1509,4.2,71.45,0.0,22.1,1024.5,87.8,39.6,0.0,24.0,17.0,22.0,11.0,0,1,0,0,0,2,6,0
1510,2.6,70.54,0.0,11.4,1019.8,48.5,19.0,0.0,48.0,24.0,20.0,6.0,0,1,0,0,0,2,0,0
1511,3.8,64.47,0.04,28.4,1014.7,62.3,14.3,0.0,65.0,21.814814814814813,20.33333333333333,11.77777777777778,0,1,1,0,0,2,1,1
1512,1.8,62.14,0.0,31.9,1014.4,56.4,12.9,0.0,54.11111111111112,41.0,20.0,9.0,0,1,0,0,0,2,2,1
1513,1.0,63.17,0.0,24.2,1011.3,94.7,8.5,0.0,95.0,34.0,23.0,9.0,0,0,0,0,1,2,3,1
1514,0.8,64.86,0.0,17.8,1011.2,59.5,9.1,0.0,86.0,42.0,21.0,10.0,0,1,0,0,0,2,4,1
1515,1.2,65.7,0.0,11.3,1012.1,35.6,6.8,0.0,103.0,28.0,30.0,6.0,0,1,0,0,0,2,5,2
1516,0.5,55.48,0.0,27.0,1014.6,64.4,18.4,0.0,72.0,17.0,31.0,5.0,0,1,0,0,0,2,6,1
1517,-3.2,39.49,0.0,41.0,1015.7,9.2,34.5,0.0,43.0,24.0,28.0,7.0,1,0,0,0,0,2,0,0
1518,-5.4,45.56,0.0,24.5,1014.9,16.2,20.7,0.0,64.0,35.0,18.0,17.0,1,0,0,0,0,2,1,1
1519,-4.9,60.51,0.0,15.8,1009.6,55.7,10.3,0.0,91.0,26.0,18.0,16.0,0,1,0,0,0,2,2,1
1520,3.5,79.15,1.4,19.3,996.5,91.2,17.5,0.0,60.0,22.0,20.0,20.0,0,0,1,0,1,3,3,1
1521,6.2,72.55,18.76,18.4,994.1,50.6,29.6,0.0,64.0,15.0,17.0,23.0,0,1,1,0,0,3,4,1
1522,6.9,73.36,1.6,15.9,996.1,60.4,35.6,0.0,49.0,15.0,30.0,18.0,0,1,1,0,0,3,5,0
1523,7.7,74.76,10.62,31.9,998.1,57.5,26.9,0.0,47.0,19.0,22.0,21.0,0,1,1,0,0,3,6,0
1524,8.5,80.64,2.6,14.3,994.5,74.9,28.4,0.0,53.0,8.0,24.0,18.0,0,1,1,0,0,3,0,1
1525,8.6,77.09,9.42,14.8,993.6,88.1,39.8,0.0,27.0,7.0,32.0,16.0,0,1,1,0,0,3,1,0
1526,7.6,64.76,3.05,25.3,1002.4,50.4,51.1,0.0,16.0,14.0,31.0,15.0,0,1,1,0,0,3,2,0
1527,7.7,65.66,0.0,34.6,1009.2,28.4,39.6,0.0,37.0,11.0,36.0,6.0,0,1,0,0,0,3,3,0
1528,12.1,61.27,0.01,45.3,1010.3,80.6,53.1,0.0,21.0,6.0,33.0,5.0,0,1,1,0,0,3,4,0
1529,12.9,73.69,15.36,37.7,1005.5,77.7,38.4,0.0,17.0,6.0,35.0,3.0,0,1,1,0,0,3,5,0
1530,14.3,67.47,9.74,32.9,996.7,81.2,48.3,0.0,18.0,6.0,29.0,10.0,0,1,1,0,0,3,6,0
1531,10.8,70.91,8.64,26.5,1002.5,82.2,52.5,0.0,13.0,10.0,29.0,17.0,0,1,1,0,0,3,0,0
1532,8.4,62.6,0.12,15.3,1013.0,69.4,51.0,0.0,20.0,21.0,33.0,17.0,0,1,1,0,0,3,1,0
1533,8.5,63.3,0.0,27.6,1009.8,5.3,36.7,0.0,47.0,9.0,37.0,14.0,1,0,0,0,0,3,2,0
1534,9.4,73.57,25.65,20.3,997.7,78.1,38.7,0.0,18.0,13.0,28.0,17.0,0,1,1,0,0,3,3,0
1535,9.1,77.85,10.98,21.0,1003.0,85.0,26.0,0.0,42.0,6.0,30.0,10.0,0,1,1,0,0,3,4,0
1536,7.1,84.22,16.59,15.3,998.1,79.4,26.4,0.0,20.0,11.0,27.0,8.0,0,1,1,0,0,3,5,0
1537,4.9,78.0,0.04,23.0,999.7,83.3,26.1,0.0,40.0,17.0,30.0,6.0,0,1,1,0,0,3,6,0
1538,4.2,69.56,0.0,20.7,1006.2,50.7,16.9,0.0,57.0,25.0,35.0,5.0,0,1,0,0,0,3,0,1
1539,2.9,64.41,0.0,38.3,1013.3,74.3,17.4,0.0,71.0,14.0,35.0,4.0,0,1,0,0,0,3,1,1
1540,3.5,51.34,0.0,43.9,1023.2,3.5,34.9,0.0,41.0,17.0,34.0,7.0,1,0,0,0,0,3,2,0
1541,3.8,55.45,0.01,32.6,1022.0,33.5,33.6,0.0,47.0,12.0,29.0,8.0,0,1,1,0,0,3,3,0
1542,5.4,74.71,0.02,18.2,1010.3,69.2,23.7,0.0,41.0,25.0,33.0,20.0,0,1,1,0,0,3,4,0
1543,7.3,64.24,0.0,19.8,999.7,27.7,23.1,0.0,68.0,17.0,34.0,14.0,0,1,0,0,0,3,5,1
1544,9.8,58.56,0.05,16.2,1006.4,66.3,38.2,0.0,53.0,19.0,31.0,11.0,0,1,1,0,0,3,6,1
1545,8.8,72.01,4.77,20.4,1014.7,80.0,17.2,0.0,57.0,31.0,28.0,14.0,0,1,1,0,0,3,0,1
1546,7.8,78.29,1.16,18.7,1017.8,72.8,7.8,0.0,84.0,17.0,19.0,14.0,0,1,1,0,0,3,1,1
1547,11.7,77.31,6.16,23.0,1011.8,86.4,26.9,0.0,47.0,7.0,37.0,11.0,0,1,1,0,0,3,2,0
1548,10.5,67.6,5.02,13.1,1008.7,64.7,45.9,0.0,19.0,16.0,25.0,23.0,0,1,1,0,0,3,3,0
1549,7.9,77.14,17.13,25.2,1002.0,60.6,39.4,0.0,38.0,10.0,35.0,11.0,0,1,1,0,0,3,4,0
1550,7.4,73.82,0.78,29.8,1001.9,44.4,30.5,0.0,33.0,7.0,42.0,4.0,0,1,1,0,0,3,5,0
1551,8.8,56.13,3.62,13.2,1014.9,60.4,54.0,0.0,21.0,14.0,42.0,13.0,0,1,1,0,0,4,6,0
1552,9.5,55.36,0.0,37.7,1010.6,51.9,48.5,0.0,39.0,21.0,46.0,5.0,0,1,0,0,0,4,0,0
1553,15.0,39.66,0.0,38.8,1006.4,66.0,53.9,0.0,25.0,18.0,42.0,11.0,0,1,0,0,0,4,1,0
1554,13.5,67.01,28.33,32.1,1006.8,76.7,38.5,0.0,35.0,8.0,35.0,10.0,0,1,1,0,0,4,2,0
1555,11.8,61.98,0.06,12.4,1017.2,42.2,50.4,0.0,17.0,16.0,44.0,12.0,0,1,1,0,0,4,3,0
1556,12.4,58.32,0.0,29.4,1015.6,1.3,46.1,0.0,30.0,10.0,42.0,6.0,1,0,0,0,0,4,4,0
1557,16.0,46.21,0.0,26.8,1011.4,35.7,54.2,0.0,24.0,15.0,43.0,9.0,0,1,0,0,0,4,5,0
1558,15.7,51.75,0.0,14.4,1006.9,50.5,49.7,0.0,41.0,16.0,37.0,11.0,0,1,0,0,0,4,6,0
1559,14.2,65.4,0.04,20.6,1006.1,76.6,46.8,0.0,40.0,8.0,42.0,6.0,0,1,1,0,0,4,0,0
1560,11.7,63.71,7.73,40.9,1003.7,64.8,49.7,0.0,14.0,15.0,35.0,11.0,0,1,1,0,0,4,1,0
1561,11.6,64.53,0.0,18.3,1002.7,76.9,43.3,0.0,25.0,8.0,45.0,10.0,0,1,0,0,0,4,2,0
1562,11.9,62.02,3.03,29.8,1000.8,55.6,49.6,0.0,17.0,7.0,45.0,6.0,0,1,1,0,0,4,3,0
1563,12.3,64.11,4.04,30.7,1010.0,71.6,53.3,0.0,13.0,10.0,37.0,11.0,0,1,1,0,0,4,4,0
1564,13.4,68.79,1.62,15.2,1018.2,86.3,41.8,0.0,26.0,14.0,41.0,8.0,0,1,1,0,0,4,5,0
1565,13.9,73.91,0.0,15.1,1013.7,29.4,32.0,0.0,37.0,25.0,36.0,7.0,0,1,0,0,0,4,6,0
1566,14.1,62.69,0.0,27.2,1015.7,28.2,48.3,0.0,27.0,14.0,41.0,7.0,0,1,0,0,0,4,0,0
1567,16.2,55.39,0.0,14.9,1023.1,3.5,50.8,0.0,30.0,21.0,48.0,19.0,1,0,0,0,0,4,1,0
1568,18.1,56.33,0.0,6.9,1025.6,4.9,45.8,0.0,48.0,23.0,54.0,14.0,1,0,0,0,0,4,2,0
1569,20.0,47.73,0.0,12.8,1025.0,1.0,43.5,0.0,49.0,27.0,85.0,17.0,1,0,0,0,0,4,3,0
1570,19.9,50.21,0.0,11.0,1022.3,1.1,43.5,0.0,58.0,23.0,67.0,12.0,1,0,0,0,0,4,4,1
1571,20.7,50.45,0.0,13.9,1018.9,2.1,39.9,0.0,57.0,20.0,54.0,9.0,1,0,0,0,0,4,5,1
1572,20.8,43.89,0.0,22.7,1016.0,9.7,47.1,0.0,50.0,27.0,35.0,9.0,1,0,0,0,0,4,6,0
1573,18.5,57.41,0.03,21.9,1018.5,33.6,37.6,0.0,53.0,23.0,44.0,10.0,0,1,1,0,0,4,0,1
1574,18.2,62.93,0.0,10.1,1018.7,8.1,31.7,0.0,52.0,31.0,38.0,13.0,1,0,0,0,0,4,1,1
1575,18.6,58.58,0.0,25.5,1016.6,22.4,34.9,0.0,59.0,13.0,38.0,4.0,0,1,0,0,0,4,2,1
1576,14.6,56.77,0.0,22.6,1020.1,35.9,48.8,0.0,25.0,17.0,41.0,10.0,0,1,0,0,0,4,3,0
1577,15.8,52.28,0.0,21.5,1012.0,16.7,49.7,0.0,32.0,15.0,35.0,3.0,1,0,0,0,0,4,4,0
1578,14.5,67.64,0.48,15.7,1012.2,58.8,35.3,0.0,34.0,19.0,42.0,4.0,0,1,1,0,0,4,5,0
1579,14.1,69.06,5.29,49.6,1005.1,49.2,33.9,0.0,34.0,7.0,38.0,5.0,0,1,1,0,0,4,6,0
1580,12.5,63.62,4.58,31.6,1009.4,51.4,51.5,0.0,14.0,7.0,35.0,2.0,0,1,1,0,0,4,0,0
1581,10.7,68.58,1.27,13.1,1014.1,86.5,45.9,0.0,17.0,9.0,37.0,6.0,0,1,1,0,0,5,1,0
1582,13.2,55.34,0.0,20.0,1011.8,77.7,49.2,0.0,25.0,14.0,35.0,5.0,0,1,0,0,0,5,2,0
1583,13.5,60.28,0.31,33.3,1012.3,94.7,42.7,0.0,33.0,19.0,38.0,5.0,0,0,1,0,1,5,3,0
1584,16.7,58.51,0.0,25.2,1012.8,93.3,36.9,0.0,45.0,21.0,43.0,4.0,0,0,0,0,1,5,4,0
1585,19.0,59.16,0.0,16.8,1015.3,26.1,31.3,0.0,53.0,25.0,48.0,6.0,0,1,0,0,0,5,5,1
1586,20.2,64.37,0.0,20.5,1016.1,6.4,22.6,0.0,61.0,30.0,47.0,9.0,1,0,0,0,0,5,6,1
1587,21.2,61.59,0.05,21.8,1013.1,5.2,25.3,0.0,63.0,17.0,46.0,4.0,0,0,1,0,0,5,0,1
1588,19.2,63.49,28.83,20.7,1009.1,35.0,36.3,0.0,49.0,20.0,42.0,4.0,0,1,1,0,0,5,1,0
1589,18.5,66.71,0.22,23.2,1007.5,78.5,30.6,0.0,51.0,18.0,30.0,3.0,0,1,1,0,0,5,2,1
1590,15.2,70.69,8.62,20.0,1014.5,80.3,31.7,0.0,42.0,17.0,35.0,6.0,0,1,1,0,0,5,3,0
1591,16.1,65.37,0.0,10.2,1016.8,20.7,34.1,0.0,39.0,18.0,42.0,7.0,0,1,0,0,0,5,4,0
1592,18.4,60.05,0.11,25.9,1013.2,41.3,37.6,0.0,43.0,5.0,34.0,5.0,0,1,1,0,0,5,5,0
1593,8.5,86.06,30.48,19.1,1015.7,94.6,19.7,0.0,44.51724137931034,4.0,30.0,8.0,0,0,1,0,1,5,6,0
1594,9.7,82.74,10.88,12.8,1013.1,94.9,37.9,0.0,44.51724137931034,16.0,29.0,9.0,0,0,1,0,1,5,0,0
1595,13.5,81.79,10.77,22.8,1013.8,90.9,18.7,0.0,46.0,29.0,36.0,9.0,0,0,1,0,1,5,1,0
1596,14.5,75.84,0.7000000000000001,14.5,1016.3,70.3,10.1,0.0,73.0,24.0,36.0,8.0,0,1,1,0,0,5,2,1
1597,14.5,77.23,0.04,23.1,1017.5,50.0,19.5,0.0,47.0,25.0,40.0,5.0,0,1,1,0,0,5,3,0
1598,16.4,70.65,0.02,18.6,1017.8,36.3,20.7,0.0,54.0,20.0,47.0,3.0,0,1,1,0,0,5,4,1
1599,17.6,57.23,0.0,21.4,1017.1,5.1,33.6,0.0,48.0,13.0,46.0,4.0,1,0,0,0,0,5,5,0
1600,17.8,58.88,0.0,16.3,1015.6,2.9,36.2,0.0,40.0,11.0,48.0,7.0,1,0,0,0,0,5,6,0
1601,18.4,62.32,3.41,22.1,1012.5,47.7,43.1,0.0,35.0,14.0,42.0,8.0,0,1,1,0,0,5,0,0
1602,18.8,67.43,6.73,21.0,1012.5,40.3,29.9,0.0,34.0,14.0,32.0,12.0,0,1,1,0,0,5,1,0
1603,16.9,80.94,19.75,8.8,1017.0,65.9,21.0,0.0,40.0,19.0,44.0,12.0,0,1,1,0,0,5,2,0
1604,19.2,68.14,8.89,15.3,1017.1,9.8,27.9,0.0,48.0,19.0,41.0,16.0,0,0,1,0,0,5,3,0
1605,21.6,60.2,0.04,10.5,1015.5,25.2,31.5,0.0,50.0,20.0,42.0,13.0,0,1,1,0,0,5,4,0
1606,22.9,53.46,0.01,17.2,1015.8,29.6,39.6,0.0,46.0,19.0,40.0,8.0,0,1,1,0,0,5,5,0
1607,21.5,68.76,7.35,15.3,1016.1,47.7,21.9,0.0,49.0,17.0,27.0,11.0,0,1,1,0,0,5,6,0
1608,18.5,81.85,11.53,22.6,1016.0,75.5,19.4,0.0,37.0,21.0,34.0,7.0,0,1,1,0,0,5,0,0
1609,20.3,69.06,10.1,20.5,1014.6,47.9,21.3,0.0,40.0,22.0,26.0,12.0,0,1,1,0,0,5,1,0
1610,18.4,77.31,10.46,24.3,1014.3,64.5,25.8,0.0,45.0,15.0,33.0,12.0,0,1,1,0,0,5,2,0
1611,18.6,76.24,12.5,20.1,1016.0,40.6,20.9,0.0,38.0,14.0,35.0,11.0,0,1,1,0,0,5,3,0
1612,19.5,69.75,0.04,16.3,1019.5,25.7,30.9,0.0,32.0,11.0,36.0,6.0,0,1,1,0,0,6,4,0
1613,20.9,64.44,0.01,11.8,1018.3,12.6,37.9,0.0,27.0,15.0,37.0,7.0,0,0,1,0,0,6,5,0
1614,20.8,70.69,6.13,27.0,1015.3,70.1,27.3,0.0,40.0,14.0,33.0,11.0,0,1,1,0,0,6,6,0
1615,19.9,75.45,2.05,16.3,1011.2,70.5,18.6,0.0,39.0,16.0,37.0,12.0,0,1,1,0,0,6,0,0
1616,20.7,73.19,11.1,12.8,1009.9,66.6,19.5,0.0,40.0,15.0,36.0,8.0,0,1,1,0,0,6,1,0
1617,20.8,66.88,11.31,23.8,1011.6,48.1,26.5,0.0,34.0,16.0,33.0,9.0,0,1,1,0,0,6,2,0
1618,20.5,71.17,15.98,19.2,1014.7,61.8,32.1,0.0,38.0,13.0,27.0,11.0,0,1,1,0,0,6,3,0
1619,20.1,79.38,10.94,12.2,1013.0,70.6,27.2,0.0,34.0,14.0,43.0,10.0,0,1,1,0,0,6,4,0
1620,22.7,68.29,0.02,12.8,1011.9,20.8,29.8,0.0,41.0,17.0,40.0,5.0,0,1,1,0,0,6,5,0
1621,23.4,57.85,0.02,26.1,1011.1,25.8,31.9,0.0,42.0,15.0,30.0,9.0,0,1,1,0,0,6,6,0
1622,20.7,72.17,42.16,23.9,1010.0,68.6,27.5,0.0,37.0,12.0,29.0,10.0,0,1,1,0,0,6,0,0
1623,18.7,78.62,23.87,20.2,1009.8,60.4,24.6,0.0,27.0,19.0,31.0,6.0,0,1,1,0,0,6,1,0
1624,17.5,71.35,36.1,30.7,1012.6,90.5,23.0,0.0,35.0,14.0,34.0,5.0,0,0,1,0,1,6,2,0
1625,17.7,60.36,0.0,24.1,1015.8,21.3,33.1,0.0,31.0,11.0,38.0,5.0,0,1,0,0,0,6,3,0
1626,19.9,59.32,0.0,24.4,1015.5,57.8,37.7,0.0,28.0,10.0,36.0,5.0,0,1,0,0,0,6,4,0
1627,21.4,60.53,0.0,15.1,1015.4,7.7,38.9,0.0,28.0,11.0,29.0,3.0,1,0,0,0,0,6,5,0
1628,20.3,59.63,0.0,23.8,1019.4,46.1,41.4,0.0,29.0,12.0,28.0,6.0,0,1,0,0,0,6,6,0
1629,19.6,58.84,0.0,25.5,1022.8,13.9,40.7,0.0,22.0,11.0,31.0,6.0,1,0,0,0,0,6,0,0
1630,22.4,60.75,0.01,19.5,1022.7,2.4,45.8,0.0,25.0,15.0,47.0,7.0,0,0,1,0,0,6,1,0
1631,24.4,58.27,0.0,11.8,1019.3,0.8,45.8,0.0,36.0,21.0,44.0,12.0,1,0,0,0,0,6,2,0
1632,25.0,56.81,0.0,29.7,1017.2,6.9,36.2,0.0,45.0,20.0,33.0,4.0,1,0,0,0,0,6,3,0
1633,18.1,48.36,0.0,36.0,1022.1,7.3,30.0,0.0,28.0,12.0,38.0,3.0,1,0,0,0,0,6,4,0
1634,18.2,48.81,0.0,25.5,1022.4,2.4,44.9,0.0,26.0,11.0,38.0,3.0,1,0,0,0,0,6,5,0
1635,19.6,50.14,0.0,24.2,1019.3,31.1,50.8,0.0,26.0,18.0,40.0,5.0,0,1,0,0,0,6,6,0
1636,20.6,50.08,0.0,28.0,1018.6,2.8,39.7,0.0,39.0,14.0,40.0,6.0,1,0,0,0,0,6,0,0
1637,21.8,51.82,0.01,23.5,1019.1,0.7000000000000001,48.1,0.0,33.0,19.0,43.0,6.0,0,0,1,0,0,6,1,0
1638,23.4,51.57,0.0,28.5,1016.1,0.8,45.3,0.0,37.0,20.0,45.0,6.0,1,0,0,0,0,6,2,0
1639,22.7,46.46,0.0,30.5,1012.5,0.6000000000000001,49.5,0.0,35.0,15.0,60.0,8.0,1,0,0,0,0,6,3,0
1640,22.6,50.41,0.0,15.6,1011.9,2.1,43.4,0.0,35.0,19.0,58.0,13.0,1,0,0,0,0,6,4,0
1641,25.6,50.38,0.0,11.9,1010.4,0.2,29.6,0.0,50.0,20.0,50.0,10.0,1,0,0,0,0,6,5,0
1642,27.3,43.84,0.0,17.5,1008.8,0.3,40.5,0.0,49.0,23.0,71.0,9.0,1,0,0,0,0,7,6,0
1643,27.3,40.98,0.0,23.4,1010.3,11.6,42.7,0.0,49.0,15.0,46.0,8.074074074074074,1,0,0,0,0,7,0,0
1644,24.0,65.69,3.97,27.1,1015.0,34.9,33.3,0.0,39.0,18.0,45.0,8.074074074074074,0,1,1,0,0,7,1,0
1645,24.2,60.27,1.96,23.0,1014.7,26.5,38.7,0.0,43.0,9.0,36.0,10.0,0,1,1,0,0,7,2,0
1646,21.1,67.72,4.05,25.3,1016.2,60.1,40.1,0.0,26.0,14.0,40.0,9.0,0,1,1,0,0,7,3,0
1647,21.4,71.44,6.91,22.4,1019.5,61.1,32.1,0.0,39.0,14.0,42.0,8.074074074074074,0,1,1,0,0,7,4,0
1648,23.6,57.89,0.01,26.6,1019.6,1.1,40.4,0.0,41.0,18.0,50.0,8.074074074074074,0,0,1,0,0,7,5,0
1649,24.0,51.43,0.0,27.5,1019.4,2.1,33.3,0.0,48.0,18.0,55.0,5.0,1,0,0,0,0,7,6,0
1650,24.2,44.55,0.01,24.1,1017.6,1.2,36.2,0.0,41.0,18.0,43.0,4.0,0,0,1,0,0,7,0,0
1651,23.6,45.73,0.0,23.1,1016.2,11.6,48.5,0.0,39.0,16.0,38.0,3.0,1,0,0,0,0,7,1,0
1652,20.1,50.43,0.0,27.0,1016.0,2.7,40.5,0.0,29.0,18.0,48.0,5.0,1,0,0,0,0,7,2,0
