datetime,tempmax,tempmin,temp,humidity,precip,precipcover,windspeed,pressure,cloudcover,visibility,uvindex,pm25,pm10,o3,no2,Clear,Partially cloudy,Rain,Snow,Overcast,month,day_of_week
1586,2018-05-06,26.9,12.6,20.2,64.37,0.0,0.0,20.5,1016.1,6.4,22.6,0.0,61.0,30.0,47.0,9.0,1,0,0,0,0,5,6
1587,2018-05-07,27.5,15.0,21.2,61.59,0.05,12.5,21.8,1013.1,5.2,25.3,0.0,63.0,17.0,46.0,4.0,0,0,1,0,0,5,0
1588,2018-05-08,25.9,14.3,19.2,63.49,28.83,33.33,20.7,1009.1,35.0,36.3,0.0,49.0,20.0,42.0,4.0,0,1,1,0,0,5,1
1589,2018-05-09,23.3,15.2,18.5,66.71,0.22,16.67,23.2,1007.5,78.5,30.6,0.0,51.0,18.0,30.0,3.0,0,1,1,0,0,5,2
1590,2018-05-10,16.5,12.7,15.2,70.69,8.62,29.17,20.0,1014.5,80.3,31.7,0.0,42.0,17.0,35.0,6.0,0,1,1,0,0,5,3
1591,2018-05-11,24.1,10.3,16.1,65.37,0.0,0.0,10.2,1016.8,20.7,34.1,0.0,39.0,18.0,42.0,7.0,0,1,0,0,0,5,4
1592,2018-05-12,23.8,12.1,18.4,60.05,0.11,12.5,25.9,1013.2,41.3,37.6,0.0,43.0,5.0,34.0,5.0,0,1,1,0,0,5,5
1593,2018-05-13,10.8,7.4,8.5,86.06,30.48,83.33,19.1,1015.7,94.6,19.7,0.0,44.51724137931034,4.0,30.0,8.0,0,0,1,0,1,5,6
1594,2018-05-14,11.9,7.4,9.7,82.74,10.88,66.67,12.8,1013.1,94.9,37.9,0.0,44.51724137931034,16.0,29.0,9.0,0,0,1,0,1,5,0
1595,2018-05-15,17.8,10.9,13.5,81.79,10.77,58.33,22.8,1013.8,90.9,18.7,0.0,46.0,29.0,36.0,9.0,0,0,1,0,1,5,1
1596,2018-05-16,19.0,10.9,14.5,75.84,0.7000000000000001,16.67,14.5,1016.3,70.3,10.1,0.0,73.0,24.0,36.0,8.0,0,1,1,0,0,5,2
1597,2018-05-17,19.9,9.8,14.5,77.23,0.04,8.33,23.1,1017.5,50.0,19.5,0.0,47.0,25.0,40.0,5.0,0,1,1,0,0,5,3
1598,2018-05-18,22.2,11.9,16.4,70.65,0.02,4.17,18.6,1017.8,36.3,20.7,0.0,54.0,20.0,47.0,3.0,0,1,1,0,0,5,4
1599,2018-05-19,22.9,11.2,17.6,57.23,0.0,0.0,21.4,1017.1,5.1,33.6,0.0,48.0,13.0,46.0,4.0,1,0,0,0,0,5,5
1600,2018-05-20,23.3,10.8,17.8,58.88,0.0,0.0,16.3,1015.6,2.9,36.2,0.0,40.0,11.0,48.0,7.0,1,0,0,0,0,5,6
1601,2018-05-21,24.4,12.5,18.4,62.32,3.41,20.83,22.1,1012.5,47.7,43.1,0.0,35.0,14.0,42.0,8.0,0,1,1,0,0,5,0
1602,2018-05-22,23.9,14.5,18.8,67.43,6.73,29.17,21.0,1012.5,40.3,29.9,0.0,34.0,14.0,32.0,12.0,0,1,1,0,0,5,1
1603,2018-05-23,20.8,14.4,16.9,80.94,19.75,41.67,8.8,1017.0,65.9,21.0,0.0,40.0,19.0,44.0,12.0,0,1,1,0,0,5,2
1604,2018-05-24,25.7,11.9,19.2,68.14,8.89,12.5,15.3,1017.1,9.8,27.9,0.0,48.0,19.0,41.0,16.0,0,0,1,0,0,5,3
1605,2018-05-25,27.3,14.8,21.6,60.2,0.04,8.33,10.5,1015.5,25.2,31.5,0.0,50.0,20.0,42.0,13.0,0,1,1,0,0,5,4
1606,2018-05-26,29.4,18.3,22.9,53.46,0.01,4.17,17.2,1015.8,29.6,39.6,0.0,46.0,19.0,40.0,8.0,0,1,1,0,0,5,5
1607,2018-05-27,28.1,17.9,21.5,68.76,7.35,41.67,15.3,1016.1,47.7,21.9,0.0,49.0,17.0,27.0,11.0,0,1,1,0,0,5,6
1608,2018-05-28,23.6,16.4,18.5,81.85,11.53,41.67,22.6,1016.0,75.5,19.4,0.0,37.0,21.0,34.0,7.0,0,1,1,0,0,5,0
1609,2018-05-29,25.3,16.0,20.3,69.06,10.1,33.33,20.5,1014.6,47.9,21.3,0.0,40.0,22.0,26.0,12.0,0,1,1,0,0,5,1
1610,2018-05-30,23.0,16.1,18.4,77.31,10.46,41.67,24.3,1014.3,64.5,25.8,0.0,45.0,15.0,33.0,12.0,0,1,1,0,0,5,2
1611,2018-05-31,23.0,15.8,18.6,76.24,12.5,37.5,20.1,1016.0,40.6,20.9,0.0,38.0,14.0,35.0,11.0,0,1,1,0,0,5,3
1612,2018-06-01,24.4,14.0,19.5,69.75,0.04,4.17,16.3,1019.5,25.7,30.9,0.0,32.0,11.0,36.0,6.0,0,1,1,0,0,6,4
1613,2018-06-02,26.5,15.1,20.9,64.44,0.01,4.17,11.8,1018.3,12.6,37.9,0.0,27.0,15.0,37.0,7.0,0,0,1,0,0,6,5
1614,2018-06-03,26.0,17.2,20.8,70.69,6.13,25.0,27.0,1015.3,70.1,27.3,0.0,40.0,14.0,33.0,11.0,0,1,1,0,0,6,6
1615,2018-06-04,25.9,16.3,19.9,75.45,2.05,25.0,16.3,1011.2,70.5,18.6,0.0,39.0,16.0,37.0,12.0,0,1,1,0,0,6,0
1616,2018-06-05,26.0,16.8,20.7,73.19,11.1,29.17,12.8,1009.9,66.6,19.5,0.0,40.0,15.0,36.0,8.0,0,1,1,0,0,6,1
1617,2018-06-06,24.9,16.6,20.8,66.88,11.31,25.0,23.8,1011.6,48.1,26.5,0.0,34.0,16.0,33.0,9.0,0,1,1,0,0,6,2
1618,2018-06-07,26.0,16.9,20.5,71.17,15.98,37.5,19.2,1014.7,61.8,32.1,0.0,38.0,13.0,27.0,11.0,0,1,1,0,0,6,3
1619,2018-06-08,24.7,16.9,20.1,79.38,10.94,75.0,12.2,1013.0,70.6,27.2,0.0,34.0,14.0,43.0,10.0,0,1,1,0,0,6,4
1620,2018-06-09,28.1,16.9,22.7,68.29,0.02,12.5,12.8,1011.9,20.8,29.8,0.0,41.0,17.0,40.0,5.0,0,1,1,0,0,6,5
1621,2018-06-10,28.8,18.9,23.4,57.85,0.02,8.33,26.1,1011.1,25.8,31.9,0.0,42.0,15.0,30.0,9.0,0,1,1,0,0,6,6
1622,2018-06-11,25.7,17.0,20.7,72.17,42.16,45.83,23.9,1010.0,68.6,27.5,0.0,37.0,12.0,29.0,10.0,0,1,1,0,0,6,0
1623,2018-06-12,22.9,15.9,18.7,78.62,23.87,37.5,20.2,1009.8,60.4,24.6,0.0,27.0,19.0,31.0,6.0,0,1,1,0,0,6,1
1624,2018-06-13,20.3,15.4,17.5,71.35,36.1,41.67,30.7,1012.6,90.5,23.0,0.0,35.0,14.0,34.0,5.0,0,0,1,0,1,6,2
1625,2018-06-14,22.3,12.4,17.7,60.36,0.0,0.0,24.1,1015.8,21.3,33.1,0.0,31.0,11.0,38.0,5.0,0,1,0,0,0,6,3
1626,2018-06-15,24.4,15.5,19.9,59.32,0.0,0.0,24.4,1015.5,57.8,37.7,0.0,28.0,10.0,36.0,5.0,0,1,0,0,0,6,4
1627,2018-06-16,26.2,15.1,21.4,60.53,0.0,0.0,15.1,1015.4,7.7,38.9,0.0,28.0,11.0,29.0,3.0,1,0,0,0,0,6,5
1628,2018-06-17,22.7,17.8,20.3,59.63,0.0,0.0,23.8,1019.4,46.1,41.4,0.0,29.0,12.0,28.0,6.0,0,1,0,0,0,6,6
1629,2018-06-18,24.0,12.9,19.6,58.84,0.0,0.0,25.5,1022.8,13.9,40.7,0.0,22.0,11.0,31.0,6.0,1,0,0,0,0,6,0
1630,2018-06-19,28.0,16.2,22.4,60.75,0.01,4.17,19.5,1022.7,2.4,45.8,0.0,25.0,15.0,47.0,7.0,0,0,1,0,0,6,1
1631,2018-06-20,31.0,18.0,24.4,58.27,0.0,0.0,11.8,1019.3,0.8,45.8,0.0,36.0,21.0,44.0,12.0,1,0,0,0,0,6,2
1632,2018-06-21,30.1,18.5,25.0,56.81,0.0,0.0,29.7,1017.2,6.9,36.2,0.0,45.0,20.0,33.0,4.0,1,0,0,0,0,6,3
1633,2018-06-22,22.4,12.5,18.1,48.36,0.0,0.0,36.0,1022.1,7.3,30.0,0.0,28.0,12.0,38.0,3.0,1,0,0,0,0,6,4
1634,2018-06-23,23.8,11.6,18.2,48.81,0.0,0.0,25.5,1022.4,2.4,44.9,0.0,26.0,11.0,38.0,3.0,1,0,0,0,0,6,5
1635,2018-06-24,24.6,14.7,19.6,50.14,0.0,0.0,24.2,1019.3,31.1,50.8,0.0,26.0,18.0,40.0,5.0,0,1,0,0,0,6,6
1636,2018-06-25,26.3,14.4,20.6,50.08,0.0,0.0,28.0,1018.6,2.8,39.7,0.0,39.0,14.0,40.0,6.0,1,0,0,0,0,6,0
1637,2018-06-26,28.4,14.7,21.8,51.82,0.01,4.17,23.5,1019.1,0.7000000000000001,48.1,0.0,33.0,19.0,43.0,6.0,0,0,1,0,0,6,1
1638,2018-06-27,29.1,17.1,23.4,51.57,0.0,0.0,28.5,1016.1,0.8,45.3,0.0,37.0,20.0,45.0,6.0,1,0,0,0,0,6,2
1639,2018-06-28,28.1,16.3,22.7,46.46,0.0,0.0,30.5,1012.5,0.6000000000000001,49.5,0.0,35.0,15.0,60.0,8.0,1,0,0,0,0,6,3
1640,2018-06-29,28.4,16.3,22.6,50.41,0.0,0.0,15.6,1011.9,2.1,43.4,0.0,35.0,19.0,58.0,13.0,1,0,0,0,0,6,4
1641,2018-06-30,33.0,17.6,25.6,50.38,0.0,0.0,11.9,1010.4,0.2,29.6,0.0,50.0,20.0,50.0,10.0,1,0,0,0,0,6,5
1642,2018-07-01,34.7,18.9,27.3,43.84,0.0,0.0,17.5,1008.8,0.3,40.5,0.0,49.0,23.0,71.0,9.0,1,0,0,0,0,7,6
1643,2018-07-02,32.8,21.1,27.3,40.98,0.0,0.0,23.4,1010.3,11.6,42.7,0.0,49.0,15.0,46.0,8.074074074074074,1,0,0,0,0,7,0
1644,2018-07-03,28.9,18.7,24.0,65.69,3.97,20.83,27.1,1015.0,34.9,33.3,0.0,39.0,18.0,45.0,8.074074074074074,0,1,1,0,0,7,1
1645,2018-07-04,31.7,17.6,24.2,60.27,1.96,12.5,23.0,1014.7,26.5,38.7,0.0,43.0,9.0,36.0,10.0,0,1,1,0,0,7,2
1646,2018-07-05,25.8,17.9,21.1,67.72,4.05,33.33,25.3,1016.2,60.1,40.1,0.0,26.0,14.0,40.0,9.0,0,1,1,0,0,7,3
1647,2018-07-06,25.9,17.6,21.4,71.44,6.91,50.0,22.4,1019.5,61.1,32.1,0.0,39.0,14.0,42.0,8.074074074074074,0,1,1,0,0,7,4
1648,2018-07-07,29.3,17.3,23.6,57.89,0.01,4.17,26.6,1019.6,1.1,40.4,0.0,41.0,18.0,50.0,8.074074074074074,0,0,1,0,0,7,5
1649,2018-07-08,28.8,18.4,24.0,51.43,0.0,0.0,27.5,1019.4,2.1,33.3,0.0,48.0,18.0,55.0,5.0,1,0,0,0,0,7,6
1650,2018-07-09,29.0,18.3,24.2,44.55,0.01,4.17,24.1,1017.6,1.2,36.2,0.0,41.0,18.0,43.0,4.0,0,0,1,0,0,7,0
1651,2018-07-10,28.0,18.8,23.6,45.73,0.0,0.0,23.1,1016.2,11.6,48.5,0.0,39.0,16.0,38.0,3.0,1,0,0,0,0,7,1
1652,2018-07-11,24.5,14.9,20.1,50.43,0.0,0.0,27.0,1016.0,2.7,40.5,0.0,29.0,18.0,48.0,5.0,1,0,0,0,0,7,2
1653,2018-07-12,27.3,14.0,21.3,48.06,0.0,0.0,12.0,1016.3,4.9,44.3,0.0,36.0,19.0,61.0,11.0,1,0,0,0,0,7,3
1654,2018-07-13,31.0,15.8,23.7,49.36,0.0,0.0,14.6,1017.3,14.9,37.1,0.0,44.0,19.0,59.0,9.0,1,0,0,0,0,7,4
1655,2018-07-14,32.2,18.3,24.3,55.88,4.8,12.5,17.0,1016.4,24.5,32.3,0.0,47.0,20.0,47.0,8.0,0,1,1,0,0,7,5
1656,2018-07-15,31.0,17.4,22.2,69.2,3.97,16.67,17.0,1014.7,31.6,23.4,0.0,58.0,15.0,48.0,9.0,0,1,1,0,0,7,6
1657,2018-07-16,30.4,15.8,23.1,60.09,0.01,12.5,24.3,1012.2,11.5,31.5,0.0,44.0,15.0,43.0,5.0,0,0,1,0,0,7,0
1658,2018-07-17,29.6,18.5,24.3,51.86,0.0,0.0,24.9,1016.2,6.8,37.6,0.0,37.0,11.0,41.0,6.0,1,0,0,0,0,7,1
1659,2018-07-18,30.5,16.2,24.4,47.79,0.0,0.0,15.7,1015.9,2.4,45.7,0.0,25.0,19.0,51.0,11.0,1,0,0,0,0,7,2
1660,2018-07-19,32.2,17.1,25.5,46.38,0.0,0.0,11.7,1014.4,8.0,39.1,0.0,42.0,21.0,44.0,13.0,1,0,0,0,0,7,3
1661,2018-07-20,30.6,18.1,22.6,63.09,16.19,20.83,27.2,1013.4,41.2,26.8,0.0,46.0,13.0,39.0,6.0,0,1,1,0,0,7,4
1662,2018-07-21,25.4,17.2,21.0,70.83,4.84,12.5,14.4,1013.4,66.8,24.4,0.0,40.0,13.0,44.0,3.0,0,1,1,0,0,7,5
1663,2018-07-22,27.9,15.9,22.5,56.57,0.01,4.17,26.1,1014.1,7.3,31.6,0.0,40.0,18.0,56.0,6.0,0,0,1,0,0,7,6
1664,2018-07-23,30.1,19.4,24.9,46.84,0.0,0.0,28.5,1014.8,3.6,31.0,0.0,48.0,22.0,81.0,13.0,1,0,0,0,0,7,0
1665,2018-07-24,32.1,17.5,25.4,49.9,0.0,0.0,11.4,1012.7,6.5,29.2,0.0,59.0,26.0,62.0,13.0,1,0,0,0,0,7,1
1666,2018-07-25,33.4,19.5,26.8,50.37,0.0,0.0,21.5,1013.0,3.8,25.6,0.0,64.0,21.0,61.0,10.0,1,0,0,0,0,7,2
1667,2018-07-26,34.3,19.9,27.6,49.5,0.0,0.0,13.5,1011.6,1.4,30.7,0.0,56.0,21.0,79.0,14.0,1,0,0,0,0,7,3
1668,2018-07-27,35.8,21.1,28.8,43.89,0.0,0.0,11.8,1010.0,11.9,37.1,0.0,59.0,18.0,39.0,7.0,1,0,0,0,0,7,4
1669,2018-07-28,28.2,20.0,24.0,68.06,20.28,29.17,18.1,1012.3,55.4,29.4,0.0,48.0,7.0,55.0,7.0,0,1,1,0,0,7,5
1670,2018-07-29,32.0,17.8,24.8,62.52,0.01,4.17,11.1,1013.8,2.5,28.8,0.0,46.0,7.0,44.0,8.0,0,0,1,0,0,7,6
1671,2018-07-30,32.4,19.6,26.5,54.11,0.0,0.0,13.6,1014.7,4.7,41.9,0.0,41.0,11.0,45.0,8.0,1,0,0,0,0,7,0
1672,2018-07-31,34.3,21.1,28.1,51.41,0.0,0.0,17.0,1015.2,23.8,37.5,0.0,42.0,15.0,45.0,6.0,0,1,0,0,0,7,1
1673,2018-08-01,32.4,23.4,28.0,48.69,0.0,0.0,17.2,1016.8,18.6,47.4,0.0,34.0,14.0,56.0,5.0,1,0,0,0,0,8,2
1674,2018-08-02,33.3,20.8,27.4,52.58,0.0,0.0,22.1,1018.1,1.1,45.0,0.0,40.0,16.0,69.0,6.0,1,0,0,0,0,8,3
1675,2018-08-03,34.7,21.6,28.8,47.65,0.0,0.0,13.9,1016.4,1.3,43.6,0.0,46.0,21.0,72.0,7.0,1,0,0,0,0,8,4
1676,2018-08-04,36.4,23.7,30.5,43.66,0.0,0.0,23.9,1015.3,5.6,30.8,0.0,58.0,20.0,80.0,3.0,1,0,0,0,0,8,5
1677,2018-08-05,35.6,25.1,30.0,39.16,0.0,0.0,21.8,1015.4,3.8,41.8,0.0,55.0,18.0,62.0,8.0,1,0,0,0,0,8,6
1678,2018-08-06,35.6,21.9,29.0,47.06,0.0,0.0,21.4,1013.8,14.3,37.5,0.0,53.0,21.0,52.0,4.0,1,0,0,0,0,8,0
1679,2018-08-07,35.1,24.4,29.6,45.06,0.0,0.0,32.4,1011.2,15.9,30.7,0.0,54.0,24.0,43.0,6.0,1,0,0,0,0,8,1
1680,2018-08-08,33.2,23.8,26.9,59.56,4.74,29.17,34.1,1012.6,25.0,29.7,0.0,55.0,17.0,31.0,9.0,0,1,1,0,0,8,2
1681,2018-08-09,24.8,19.2,21.9,76.7,29.19,45.83,35.0,1015.0,55.7,26.5,0.0,47.0,9.0,37.0,5.0,0,1,1,0,0,8,3
1682,2018-08-10,25.7,14.7,20.9,57.29,0.0,4.17,12.5,1023.5,11.7,53.4,0.0,23.0,8.0,34.0,4.0,1,0,0,0,0,8,4
1683,2018-08-11,26.4,13.7,20.9,48.63,0.0,0.0,20.0,1023.1,3.4,53.6,0.0,22.0,10.0,44.0,4.0,1,0,0,0,0,8,5
1684,2018-08-12,32.1,14.1,23.4,50.63,0.0,0.0,24.8,1015.7,6.9,46.9,0.0,32.0,12.0,34.0,7.0,1,0,0,0,0,8,6
1685,2018-08-13,26.2,19.6,22.5,72.29,12.88,62.5,33.6,1012.4,73.2,40.8,0.0,35.0,7.0,27.0,4.0,0,1,1,0,0,8,0
1686,2018-08-14,25.6,18.3,21.3,70.18,10.53,33.33,22.7,1016.5,62.7,49.3,0.0,18.0,9.0,37.0,4.0,0,1,1,0,0,8,1
1687,2018-08-15,28.0,16.9,22.6,56.68,0.0,0.0,20.0,1018.9,1.2,52.5,0.0,24.0,12.0,41.0,9.0,1,0,0,0,0,8,2
1688,2018-08-16,31.8,16.3,24.1,55.61,0.01,4.17,15.5,1015.2,4.9,52.3,0.0,32.0,14.0,33.0,5.0,0,0,1,0,0,8,3
1689,2018-08-17,24.8,19.9,22.7,66.55,4.62,37.5,18.5,1016.1,52.6,41.4,0.0,40.0,12.0,39.0,3.0,0,1,1,0,0,8,4
1690,2018-08-18,27.4,18.0,22.8,52.08,0.0,0.0,24.7,1020.4,24.4,48.7,0.0,30.0,10.0,41.0,5.0,0,1,0,0,0,8,5
1691,2018-08-19,29.4,17.7,23.6,44.24,0.0,0.0,18.3,1020.8,4.5,51.9,0.0,24.0,14.0,35.0,7.0,1,0,0,0,0,8,6
1692,2018-08-20,30.4,17.6,24.3,48.65,0.0,0.0,23.6,1018.7,1.0,47.4,0.0,32.0,15.0,40.0,5.0,1,0,0,0,0,8,0
1693,2018-08-21,31.3,19.6,25.3,56.82,0.0,0.0,18.0,1017.3,0.6000000000000001,49.3,0.0,32.0,18.0,57.0,9.0,1,0,0,0,0,8,1
1694,2018-08-22,33.8,19.1,25.7,56.21,2.16,12.5,20.5,1015.9,10.4,34.9,0.0,39.0,15.0,46.0,11.0,0,0,1,0,0,8,2
1695,2018-08-23,31.8,19.0,24.7,61.98,0.62,8.33,19.3,1014.3,24.6,36.7,0.0,41.0,10.0,26.0,5.0,0,1,1,0,0,8,3
1696,2018-08-24,25.1,18.9,22.4,58.33,0.01,8.33,23.6,1015.6,44.0,51.9,0.0,24.0,13.0,24.0,5.0,0,1,1,0,0,8,4
1697,2018-08-25,20.8,12.9,16.8,59.02,0.0,0.0,23.1,1016.6,43.8,51.7,0.0,26.0,6.0,30.0,4.0,0,1,0,0,0,8,5
1698,2018-08-26,22.6,10.5,16.4,53.67,0.0,0.0,17.8,1017.1,3.9,54.2,0.0,16.0,14.0,41.0,12.0,1,0,0,0,0,8,6
1699,2018-08-27,28.9,10.5,20.0,48.52,0.0,0.0,9.8,1016.6,1.0,54.4,0.0,31.0,14.0,36.0,11.0,1,0,0,0,0,8,0
1700,2018-08-28,31.3,16.3,23.8,56.53,0.0,0.0,13.9,1016.2,3.1,52.4,0.0,28.0,18.0,35.0,8.0,1,0,0,0,0,8,1
1701,2018-08-29,29.6,20.4,24.0,58.23,4.75,25.0,19.5,1015.4,49.9,45.4,0.0,42.0,14.0,32.0,6.0,0,1,1,0,0,8,2
1702,2018-08-30,21.2,15.5,18.6,58.59,0.0,0.0,20.1,1021.4,72.1,41.5,0.0,36.0,15.0,33.0,7.0,0,1,0,0,0,8,3
1703,2018-08-31,24.0,16.3,19.2,58.19,0.0,0.0,23.2,1019.5,69.9,43.8,0.0,38.0,15.0,36.0,3.0,0,1,0,0,0,8,4
1704,2018-09-01,23.3,12.3,17.9,57.09,0.0,0.0,29.3,1021.0,5.2,43.0,0.0,34.0,14.0,37.0,3.0,1,0,0,0,0,9,5
1705,2018-09-02,24.0,12.4,18.4,56.13,0.0,0.0,17.9,1018.6,15.3,48.2,0.0,35.0,13.0,35.0,6.0,1,0,0,0,0,9,6
1706,2018-09-03,25.1,13.0,19.1,59.81,0.0,0.0,15.0,1015.5,18.1,49.0,0.0,30.0,12.0,39.0,9.0,1,0,0,0,0,9,0
1707,2018-09-04,26.8,13.3,20.2,57.69,0.0,0.0,13.0,1014.9,1.0,48.8,0.0,29.0,25.0,52.0,19.0,1,0,0,0,0,9,1
1708,2018-09-05,30.2,14.1,21.7,53.67,0.2,4.17,15.1,1014.7,12.8,46.3,0.0,47.0,18.0,33.0,14.0,0,0,1,0,0,9,2
1709,2018-09-06,22.7,17.8,19.9,75.55,8.04,45.83,10.9,1013.3,65.8,28.6,0.0,48.0,15.0,36.0,8.0,0,1,1,0,0,9,3
1710,2018-09-07,25.1,16.1,19.8,67.56,4.94,12.5,21.0,1016.2,39.7,31.8,0.0,42.0,10.0,38.0,9.0,0,1,1,0,0,9,4
1711,2018-09-08,26.4,10.9,18.4,59.52,0.0,0.0,9.7,1019.9,0.3,52.4,0.0,22.0,17.0,46.0,18.0,1,0,0,0,0,9,5
1712,2018-09-09,29.9,11.8,20.8,57.62,0.01,4.17,8.9,1020.3,21.6,46.8,0.0,50.0,17.0,41.0,16.0,0,1,1,0,0,9,6
1713,2018-09-10,31.0,14.7,22.6,50.02,0.0,0.0,16.4,1022.3,4.4,50.2,0.0,40.0,22.0,46.0,22.0,1,0,0,0,0,9,0
1714,2018-09-11,32.1,14.7,23.1,47.98,0.0,0.0,7.2,1023.9,1.4,44.5,0.0,44.0,25.0,37.0,20.0,1,0,0,0,0,9,1
1715,2018-09-12,32.0,17.1,24.5,49.39,0.0,0.0,24.5,1021.1,14.5,34.3,0.0,51.0,22.0,44.0,14.0,1,0,0,0,0,9,2
1716,2018-09-13,30.7,17.7,24.1,54.6,7.8,8.33,22.1,1017.2,27.7,43.6,0.0,44.0,16.0,27.0,6.0,0,1,1,0,0,9,3
1717,2018-09-14,25.5,18.1,21.0,64.28,1.21,4.17,20.5,1019.5,60.3,36.4,0.0,40.0,11.0,37.0,5.0,0,1,1,0,0,9,4
1718,2018-09-15,25.3,14.5,19.6,49.97,0.0,0.0,21.4,1022.3,2.4,40.3,0.0,24.0,15.0,40.0,9.0,1,0,0,0,0,9,5
1719,2018-09-16,28.0,11.1,19.9,51.56,0.0,0.0,13.1,1020.7,12.0,21.6,0.0,39.0,20.0,37.0,10.0,1,0,0,0,0,9,6
1720,2018-09-17,30.9,15.4,22.8,57.53,0.0,0.0,21.4,1020.4,18.8,11.0,0.0,49.0,19.0,35.0,10.0,1,0,0,0,0,9,0
1721,2018-09-18,30.8,17.6,24.2,52.86,0.0,0.0,27.1,1016.4,36.2,20.4,0.0,45.0,24.0,42.0,16.0,0,1,0,0,0,9,1
1722,2018-09-19,30.8,16.9,23.9,54.32,0.0,0.0,11.3,1019.2,13.4,41.5,0.0,49.0,26.0,46.0,21.0,1,0,0,0,0,9,2
1723,2018-09-20,31.7,16.1,23.8,52.88,0.0,0.0,9.6,1018.5,0.4,30.8,0.0,53.0,25.0,36.0,16.0,1,0,0,0,0,9,3
1724,2018-09-21,30.5,13.5,21.5,57.5,0.61,12.5,32.5,1017.0,25.4,20.5,0.0,46.0,11.0,32.0,9.0,0,1,1,0,0,9,4
1725,2018-09-22,23.8,10.8,16.5,59.85,0.2,4.17,9.3,1023.5,18.6,23.5,0.0,26.0,13.0,25.0,12.0,0,0,1,0,0,9,5
1726,2018-09-23,31.3,18.0,23.9,42.27,2.0,4.17,24.0,1019.7,33.1,22.4,0.0,33.0,10.0,27.0,3.0,0,1,1,0,0,9,6
1727,2018-09-24,17.8,11.0,14.2,63.41,3.3,8.33,40.3,1028.3,61.0,23.0,0.0,18.0,13.0,28.0,7.0,0,1,1,0,0,9,0
1728,2018-09-25,19.8,7.7,13.3,51.37,0.0,0.0,18.0,1031.2,0.7000000000000001,25.1,0.0,25.0,24.0,31.0,20.0,1,0,0,0,0,9,1
1729,2018-09-26,25.7,7.0,15.9,56.24,0.0,0.0,10.5,1031.9,0.5,25.2,0.0,43.0,33.0,38.0,30.0,1,0,0,0,0,9,2
1730,2018-09-27,28.0,10.3,18.2,58.38,0.0,0.0,8.1,1028.0,0.5,39.7,0.0,55.0,33.0,45.0,25.0,1,0,0,0,0,9,3
1731,2018-09-28,26.9,10.3,18.6,57.54,0.0,0.0,23.8,1020.7,0.4,38.9,0.0,58.0,22.0,38.0,8.0,1,0,0,0,0,9,4
1732,2018-09-29,20.9,12.2,16.2,59.05,0.0,0.0,25.6,1019.2,24.7,31.8,0.0,52.0,26.0,22.0,17.0,0,1,0,0,0,9,5
1733,2018-09-30,18.6,9.7,14.6,75.76,0.89,20.83,12.5,1017.9,28.7,20.1,0.0,64.0,17.0,27.0,8.0,0,1,1,0,0,9,6
1734,2018-10-01,15.3,11.0,12.9,62.07,0.11,20.83,35.0,1019.7,82.2,44.8,0.0,34.0,15.0,27.0,5.0,0,1,1,0,0,10,0
1735,2018-10-02,16.0,7.3,11.5,57.0,0.0,0.0,27.9,1025.6,48.4,51.4,0.0,22.0,16.0,21.0,9.0,0,1,0,0,0,10,1
1736,2018-10-03,19.9,9.7,14.4,65.7,0.01,12.5,33.2,1026.3,47.6,44.3,0.0,29.0,16.0,18.0,10.0,0,1,1,0,0,10,2
1737,2018-10-04,19.2,12.0,14.5,73.58,0.0,0.0,16.4,1024.1,43.8,34.1,0.0,35.0,28.0,29.0,21.0,0,1,0,0,0,10,3
1738,2018-10-05,26.7,8.5,17.1,60.79,0.01,4.17,23.0,1019.2,1.7000000000000002,28.1,0.0,53.0,18.0,38.0,7.0,0,0,1,0,0,10,4
1739,2018-10-06,24.8,12.7,19.2,54.25,0.0,0.0,36.0,1013.3,21.7,46.9,0.0,40.0,8.0,33.0,5.0,0,1,0,0,0,10,5
1740,2018-10-07,18.4,11.9,14.0,84.64,31.06,66.67,32.0,1015.3,73.1,30.2,0.0,21.0,25.0,17.0,8.0,0,1,1,0,0,10,6
1741,2018-10-08,17.6,13.3,15.2,82.02,0.01,4.17,12.7,1019.4,82.3,17.2,0.0,61.0,37.0,15.0,12.0,0,1,1,0,0,10,0
1742,2018-10-09,18.4,11.8,14.2,84.17,0.0,0.0,10.7,1020.7,50.8,5.9,0.0,87.0,36.0,12.0,13.0,0,1,0,0,0,10,1
1743,2018-10-10,18.6,11.9,14.6,85.44,0.49,20.83,14.1,1015.6,59.6,13.3,0.0,84.0,13.0,26.0,11.0,0,1,1,0,0,10,2
1744,2018-10-11,24.3,15.1,19.2,70.14,0.5700000000000001,25.0,31.1,1013.5,49.7,49.1,0.0,31.0,15.0,28.0,8.0,0,1,1,0,0,10,3
1745,2018-10-12,25.0,17.6,20.6,64.24,0.0,0.0,27.4,1020.9,8.0,50.1,0.0,32.0,16.0,33.0,9.0,1,0,0,0,0,10,4
1746,2018-10-13,25.8,15.0,19.8,66.17,0.0,0.0,31.9,1019.9,0.7000000000000001,40.7,0.0,43.0,17.0,37.0,3.0,1,0,0,0,0,10,5
1747,2018-10-14,23.5,16.3,19.6,51.66,0.0,0.0,32.5,1012.4,39.3,40.7,0.0,48.0,32.0,33.0,20.0,0,1,0,0,0,10,6
