datetime,tempmax,tempmin,temp,humidity,precip,precipcover,windspeed,pressure,cloudcover,visibility,uvindex,pm25,pm10,o3,no2,Clear,Partially cloudy,Rain,Snow,Overcast,month,day_of_week
1455,2017-12-26,8.0,4.4,6.4,83.08,2.2,12.5,26.3,1002.9,23.2,23.3,0.0,45.0,15.0,23.0,30.0,0,1,1,0,0,12,1
1456,2017-12-27,6.9,3.9,5.3,84.0,4.12,45.83,33.0,987.8,25.2,21.1,0.0,35.0,29.0,18.0,41.0,0,1,1,0,0,12,2
1457,2017-12-28,6.2,1.1,2.9,79.23,0.0,0.0,16.7,1005.3,3.2,24.6,0.0,47.0,29.0,24.0,39.0,1,0,0,0,0,12,3
1458,2017-12-29,8.2,0.2,4.0,85.88,13.73,33.33,23.3,1006.8,21.2,15.9,0.0,68.0,22.0,20.0,35.0,0,1,1,0,0,12,4
1459,2017-12-30,14.7,8.1,12.4,86.58,6.0,54.17,26.5,1006.1,27.4,17.1,0.0,41.0,24.0,19.0,26.0,0,1,1,0,0,12,5
1460,2017-12-31,14.8,9.9,12.5,75.9,0.75,12.5,32.0,1006.9,26.8,23.7,0.0,45.0,20.0,26.0,21.0,0,1,1,0,0,12,6
1461,2018-01-01,9.3,6.6,7.9,79.01,16.43,50.0,29.3,1005.7,19.6,20.3,0.0,30.0,25.0,24.0,27.0,0,0,1,0,0,1,0
1462,2018-01-02,11.8,6.0,8.1,85.52,0.53,25.0,19.8,1013.7,23.6,18.1,0.0,47.0,25.0,28.0,20.0,0,1,1,0,0,1,1
1463,2018-01-03,13.5,7.6,10.1,74.6,10.53,29.17,40.1,1005.8,25.3,19.2,0.0,38.0,20.0,22.0,31.0,0,1,1,0,0,1,2
1464,2018-01-04,14.4,8.1,11.3,86.17,11.62,58.33,29.1,1002.7,25.8,16.0,0.0,37.0,26.0,25.0,38.0,0,1,1,0,0,1,3
1465,2018-01-05,10.7,5.8,8.9,86.55,4.25,12.5,22.6,1001.2,23.1,22.1,0.0,46.0,34.0,18.0,41.0,0,1,1,0,0,1,4
1466,2018-01-06,8.4,5.4,7.3,88.08,0.16,8.33,13.1,1006.6,26.5,18.2,0.0,77.0,31.0,8.0,23.0,0,1,1,0,0,1,5
1467,2018-01-07,7.0,5.9,6.5,86.54,2.24,20.83,26.5,1016.0,28.0,12.1,0.0,78.0,36.0,6.0,28.0,0,1,1,0,0,1,6
1468,2018-01-08,8.8,5.6,6.8,81.24,0.0,0.0,18.0,1016.8,23.0,16.9,0.0,73.0,40.0,9.0,31.0,0,1,0,0,0,1,0
1469,2018-01-09,8.1,4.5,6.2,90.56,0.26,16.67,14.8,1009.9,24.8,9.0,0.0,83.0,34.0,12.0,39.0,0,1,1,0,0,1,1
1470,2018-01-10,9.4,6.7,7.8,88.81,1.33,29.17,14.3,1008.7,26.7,17.5,0.0,60.0,40.0,15.0,39.0,0,1,1,0,0,1,2
1471,2018-01-11,8.3,5.7,7.0,91.16,0.14,20.83,13.7,1015.8,23.0,9.6,0.0,75.0,48.0,7.0,38.0,0,1,1,0,0,1,3
1472,2018-01-12,6.9,4.8,6.0,87.92,0.0,0.0,12.9,1025.7,24.7,6.0,0.0,96.0,43.0,9.0,32.0,0,1,0,0,0,1,4
1473,2018-01-13,5.6,3.6,4.6,85.84,0.0,0.0,17.0,1021.0,19.1,8.4,0.0,100.0,50.0,7.0,40.0,1,0,0,0,0,1,5
1474,2018-01-14,8.4,1.6,4.2,83.37,0.0,0.0,11.4,1017.7,14.6,8.8,0.0,105.0,23.0,21.0,30.0,1,0,0,0,0,1,6
1475,2018-01-15,10.0,4.5,6.8,88.39,7.55,25.0,37.5,1010.2,25.8,16.8,0.0,49.0,21.0,28.0,37.0,0,1,1,0,0,1,0
1476,2018-01-16,10.4,5.9,8.1,79.43,6.79,62.5,32.6,1002.3,24.7,21.2,0.0,40.0,24.0,29.0,35.0,0,1,1,0,0,1,1
1477,2018-01-17,8.4,3.7,5.6,73.07,5.33,25.0,29.3,1010.8,20.0,23.7,0.0,40.0,21.0,25.0,36.0,0,0,1,0,0,1,2
1478,2018-01-18,11.3,6.2,9.0,83.38,10.29,45.83,28.7,1007.8,24.2,17.2,0.0,44.0,22.0,23.0,49.0,0,1,1,0,0,1,3
1479,2018-01-19,7.0,4.2,5.2,81.71,2.88,20.83,19.7,1013.4,13.8,25.7,0.0,45.0,17.0,22.0,38.0,0,0,1,0,0,1,4
1480,2018-01-20,11.6,3.6,7.2,88.64,6.33,54.17,25.3,1005.6,24.8,17.4,0.0,46.0,20.0,20.0,37.0,0,1,1,0,0,1,5
1481,2018-01-21,11.1,5.9,7.5,87.71,9.21,58.33,24.4,1014.4,27.4,13.5,0.0,56.0,23.0,24.0,37.0,0,1,1,0,0,1,6
1482,2018-01-22,13.0,9.3,11.2,86.18,21.03,58.33,21.4,1013.9,25.0,15.4,0.0,43.0,28.0,23.0,39.0,0,1,1,0,0,1,0
1483,2018-01-23,12.2,7.7,9.5,84.05,0.23,8.33,20.6,1024.1,25.9,22.1,0.0,50.0,20.0,17.0,26.0,0,1,1,0,0,1,1
1484,2018-01-24,13.2,11.6,12.2,81.73,0.15,8.33,28.4,1018.6,26.9,24.3,0.0,31.0,22.0,23.0,44.0,0,1,1,0,0,1,2
1485,2018-01-25,11.2,7.8,9.1,90.58,5.5600000000000005,50.0,22.7,1014.0,30.7,20.8,0.0,46.0,37.0,17.0,46.0,0,1,1,0,0,1,3
1486,2018-01-26,10.1,5.5,7.0,86.85,1.22,12.5,9.5,1019.3,21.1,18.5,0.0,60.0,38.0,13.0,37.0,0,1,1,0,0,1,4
1487,2018-01-27,5.6,4.4,4.9,91.81,0.0,0.0,16.1,1032.1,17.1,10.7,0.0,78.0,21.0,15.0,25.0,1,0,0,0,0,1,5
1488,2018-01-28,11.1,4.7,8.3,90.67,0.35,12.5,17.1,1036.2,27.6,15.2,0.0,51.0,19.0,20.0,27.0,0,1,1,0,0,1,6
1489,2018-01-29,10.9,9.7,10.3,82.36,0.01,4.17,16.7,1033.7,27.4,25.5,0.0,28.0,29.0,19.0,32.0,0,1,1,0,0,1,0
1490,2018-01-30,10.9,8.7,9.9,88.78,0.1,16.67,15.7,1029.5,27.6,18.2,0.0,41.0,17.0,28.0,34.0,0,1,1,0,0,1,1
1491,2018-01-31,9.5,5.2,8.4,86.6,11.51,50.0,26.8,1013.8,27.7,18.2,0.0,37.0,26.0,24.0,44.0,0,1,1,0,0,1,2
1492,2018-02-01,7.6,2.7,4.6,77.69,0.53,16.67,17.2,1005.9,11.2,25.5,0.0,47.0,37.0,14.0,42.0,0,0,1,0,0,2,3
1493,2018-02-02,6.6,2.9,4.7,79.71,0.19,16.67,18.5,1010.2,23.6,22.2,0.0,55.0,31.0,10.0,45.0,0,1,1,0,0,2,4
1494,2018-02-03,4.9,2.8,4.1,88.01,1.36,29.17,13.1,1008.9,26.4,16.5,0.0,68.0,25.0,15.0,34.0,0,1,1,0,0,2,5
1495,2018-02-04,4.2,0.9,2.7,81.47,2.39,25.0,24.2,1017.2,21.9,17.3,0.0,58.0,35.0,9.0,36.0,0,1,1,0,0,2,6
1496,2018-02-05,1.6,-1.5,0.1,83.12,0.29,20.83,16.8,1021.0,21.5,12.4,0.0,77.0,36.0,6.0,37.0,0,1,1,0,0,2,0
1497,2018-02-06,1.0,-1.0,0.0,94.17,6.3,70.83,19.6,1012.6,28.0,2.2,0.0,87.0,44.0,11.0,36.0,0,1,0,1,0,2,1
1498,2018-02-07,-0.3,-1.9,-1.0,87.12,6.82,37.5,19.4,1016.6,25.4,7.1,0.0,104.0,53.0,5.0,58.0,0,1,0,1,0,2,2
1499,2018-02-08,4.2,-3.5,-0.3,75.5,0.0,0.0,9.6,1021.8,9.4,10.9,0.0,130.0,52.0,19.0,45.0,1,0,0,0,0,2,3
1500,2018-02-09,1.8,-4.2,-1.1,88.32,1.59,20.83,16.2,1016.0,21.5,6.5,0.0,116.0,32.0,21.0,49.0,0,1,0,1,0,2,4
1501,2018-02-10,5.4,-0.7000000000000001,2.3,77.94,3.84,16.67,18.1,1018.7,14.0,20.1,0.0,65.0,23.0,25.0,40.0,0,0,1,0,0,2,5
1502,2018-02-11,7.9,1.5,4.5,85.06,2.07,29.17,23.3,1009.0,20.6,18.5,0.0,47.0,35.0,22.0,54.0,0,1,1,0,0,2,6
1503,2018-02-12,6.5,0.2,2.6,76.73,0.73,8.33,15.1,1018.1,4.2,24.5,0.0,52.0,36.0,17.0,43.0,0,0,1,0,0,2,0
1504,2018-02-13,3.9,-0.9,1.2,79.47,0.34,8.33,22.8,1010.8,15.6,20.5,0.0,53.0,30.0,18.0,38.0,0,0,1,0,0,2,1
1505,2018-02-14,4.9,0.3,2.4,90.33,0.6000000000000001,20.83,21.7,1012.3,22.1,11.1,0.0,57.0,30.0,15.0,48.0,0,1,1,0,0,2,2
1506,2018-02-15,10.8,4.5,8.0,92.54,6.9,58.33,15.1,1013.7,26.6,11.3,0.0,56.0,49.0,18.0,61.0,0,1,1,0,0,2,3
1507,2018-02-16,9.6,3.2,6.5,71.62,0.0,0.0,11.6,1025.8,12.3,21.8,0.0,73.0,49.0,16.0,51.0,1,0,0,0,0,2,4
1508,2018-02-17,8.6,3.3,5.9,72.26,0.0,0.0,11.5,1021.7,17.4,21.9,0.0,76.0,50.0,16.0,40.0,1,0,0,0,0,2,5
1509,2018-02-18,8.0,0.6000000000000001,3.6,84.28,0.0,0.0,12.5,1024.8,5.0,11.7,0.0,100.0,38.0,7.0,35.0,1,0,0,0,0,2,6
1510,2018-02-19,5.7,0.6000000000000001,3.3,90.27,1.63,25.0,9.7,1019.4,25.9,8.4,0.0,81.0,38.0,17.0,44.0,0,1,1,0,0,2,0
1511,2018-02-20,6.4,3.5,4.8,86.15,0.23,12.5,15.7,1017.4,32.5,10.1,0.0,72.0,70.0,13.0,43.0,0,1,1,0,0,2,1
1512,2018-02-21,4.8,0.4,2.7,74.22,0.0,0.0,20.9,1022.2,5.1,5.7,0.0,144.0,65.0,19.0,44.0,1,0,0,0,0,2,2
1513,2018-02-22,4.6,-1.4,1.6,65.96,0.0,0.0,22.6,1019.3,0.0,11.3,0.0,126.0,54.0,24.0,48.0,1,0,0,0,0,2,3
1514,2018-02-23,3.8,-1.6,1.0,58.15,0.0,0.0,24.1,1016.8,0.0,19.6,0.0,83.0,48.0,24.0,47.0,1,0,0,0,0,2,4
1515,2018-02-24,5.9,-1.2,2.0,49.79,0.0,0.0,20.6,1016.5,0.3,18.0,0.0,90.0,35.0,25.0,42.0,1,0,0,0,0,2,5
1516,2018-02-25,3.2,-2.1,0.4,45.89,0.0,0.0,24.9,1022.3,0.0,22.8,0.0,67.0,46.0,24.0,43.0,1,0,0,0,0,2,6
1517,2018-02-26,0.3,-4.1,-2.1,46.17,0.0,0.0,28.2,1024.7,4.7,24.0,0.0,66.0,48.0,18.0,48.0,1,0,0,0,0,2,0
1518,2018-02-27,-2.3,-5.8,-3.9,59.14,0.0,0.0,24.1,1020.4,10.5,19.5,0.0,84.0,82.0,23.0,48.0,1,0,0,0,0,2,1
1519,2018-02-28,-1.1,-7.3,-3.9,45.7,0.0,0.0,27.9,1012.1,10.3,18.4,0.0,99.0,60.0,19.0,43.0,1,0,0,0,0,2,2
1520,2018-03-01,2.2,-4.5,-1.0,71.14,0.3,8.33,24.9,996.6,27.5,9.8,0.0,107.0,51.0,15.0,54.0,0,1,0,1,0,3,3
1521,2018-03-02,8.8,1.2,3.9,71.94,0.76,8.33,17.4,990.6,24.5,15.5,0.0,94.0,44.0,21.0,65.0,0,1,1,0,0,3,4
1522,2018-03-03,10.9,1.4,5.6,74.55,0.14,4.17,13.7,993.0,15.4,21.9,0.0,71.0,26.0,19.0,57.0,0,0,1,0,0,3,5
1523,2018-03-04,8.0,3.3,5.6,89.79,6.01,33.33,13.5,993.8,16.2,19.2,0.0,62.0,40.0,17.0,63.0,0,0,1,0,0,3,6
1524,2018-03-05,12.4,4.9,8.4,75.93,0.0,0.0,14.2,992.3,23.8,23.5,0.0,61.0,37.0,25.0,55.0,0,1,0,0,0,3,0
1525,2018-03-06,11.4,5.9,8.1,78.19,0.0,0.0,15.1,991.1,20.3,23.5,0.0,55.0,25.0,25.0,55.0,0,1,0,0,0,3,1
1526,2018-03-07,9.7,4.0,6.5,83.32,10.41,50.0,22.7,996.8,20.1,19.5,0.0,50.0,30.0,22.0,50.0,0,1,1,0,0,3,2
1527,2018-03-08,10.2,4.0,6.5,84.44,4.0,37.5,29.4,1003.9,24.0,22.1,0.0,51.0,39.0,9.0,66.0,0,1,1,0,0,3,3
1528,2018-03-09,14.3,5.9,9.7,81.22,0.4,20.83,15.1,1004.9,26.4,20.5,0.0,79.0,35.0,18.0,55.0,0,1,1,0,0,3,4
1529,2018-03-10,17.1,10.8,13.4,79.96,3.11,25.0,16.0,999.5,25.0,22.0,0.0,67.0,23.0,30.0,43.0,0,1,1,0,0,3,5
1530,2018-03-11,17.9,10.5,13.6,73.3,17.74,37.5,21.1,993.2,19.4,21.4,0.0,45.0,26.0,27.0,41.0,0,0,1,0,0,3,6
1531,2018-03-12,12.8,8.8,10.9,72.78,0.34,20.83,26.0,994.4,23.9,25.0,0.0,38.0,38.0,26.0,42.0,0,1,1,0,0,3,0
1532,2018-03-13,12.5,8.3,9.7,74.22,0.05,8.33,21.0,1008.1,26.1,22.0,0.0,52.0,40.0,29.0,49.0,0,1,1,0,0,3,1
1533,2018-03-14,14.3,3.7,9.3,68.59,0.0,0.0,23.5,1006.7,9.8,19.8,0.0,63.0,31.0,26.0,54.0,1,0,0,0,0,3,2
1534,2018-03-15,13.2,8.7,10.3,78.15,6.59,25.0,16.9,993.0,26.7,22.1,0.0,52.0,41.0,27.0,49.0,0,1,1,0,0,3,3
1535,2018-03-16,12.7,7.1,9.4,77.68,0.21,8.33,16.3,1000.9,19.7,18.8,0.0,56.0,38.0,6.0,48.0,0,0,1,0,0,3,4
1536,2018-03-17,7.3,0.7000000000000001,4.4,90.55,12.54,45.83,18.2,999.9,27.3,10.4,0.0,84.0,40.0,18.0,41.0,0,1,1,0,0,3,5
1537,2018-03-18,1.9,-0.7000000000000001,0.4,83.57,3.41,25.0,18.5,1004.1,28.0,8.4,0.0,92.0,51.0,18.0,49.0,0,1,1,0,0,3,6
1538,2018-03-19,1.4,-1.4,0.1,83.35,0.99,12.5,18.9,1009.8,27.9,6.3,0.0,106.0,41.0,24.0,42.0,0,1,1,0,0,3,0
1539,2018-03-20,7.9,-1.4,3.2,59.85,0.0,0.0,25.7,1022.0,12.3,21.4,0.0,74.0,43.0,27.0,45.0,1,0,0,0,0,3,1
1540,2018-03-21,7.8,0.9,4.1,68.64,0.0,0.0,19.2,1030.7,12.0,19.5,0.0,65.0,50.0,26.0,54.0,1,0,0,0,0,3,2
1541,2018-03-22,8.4,1.3,5.4,72.06,0.0,0.0,19.1,1023.1,22.0,20.3,0.0,70.0,42.0,28.0,48.0,0,1,0,0,0,3,3
1542,2018-03-23,6.8,5.0,6.0,75.18,0.0,0.0,17.8,1008.5,27.9,18.4,0.0,62.0,47.0,28.0,47.0,0,1,0,0,0,3,4
1543,2018-03-24,13.8,5.8,9.1,68.26,0.0,0.0,15.8,999.3,18.8,18.6,0.0,75.0,59.0,28.0,55.0,1,0,0,0,0,3,5
1544,2018-03-25,14.9,7.2,10.9,60.95,0.02,4.35,17.0,1007.3,24.6,14.4,0.0,116.0,54.0,31.0,46.0,0,1,1,0,0,3,6
1545,2018-03-26,13.3,6.8,9.9,58.13,0.0,0.0,15.6,1016.8,21.9,16.1,0.0,87.0,33.0,26.0,47.0,0,1,0,0,0,3,0
1546,2018-03-27,13.0,5.9,9.0,78.98,5.39,37.5,21.5,1012.9,26.7,16.5,0.0,64.0,26.0,30.0,40.0,0,1,1,0,0,3,1
1547,2018-03-28,14.1,5.8,9.1,77.97,11.43,25.0,26.2,1006.8,22.8,21.5,0.0,43.0,31.0,32.0,43.0,0,1,1,0,0,3,2
1548,2018-03-29,11.8,3.3,7.3,73.24,0.81,12.5,24.1,1006.7,14.6,22.6,0.0,45.0,29.0,25.0,48.0,0,0,1,0,0,3,3
1549,2018-03-30,10.2,5.4,7.8,76.61,0.54,16.67,25.5,998.2,20.1,23.9,0.0,51.0,28.0,27.0,45.0,0,1,1,0,0,3,4
1550,2018-03-31,10.4,4.7,7.7,73.58,0.16,8.33,16.8,1000.2,25.2,25.5,0.0,51.0,27.0,29.0,38.0,0,1,1,0,0,3,5
1551,2018-04-01,11.3,6.6,8.4,67.79,0.09,8.33,15.8,1011.8,27.1,22.4,0.0,55.0,28.0,25.0,37.0,0,1,1,0,0,4,6
1552,2018-04-02,16.3,7.5,11.2,60.96,0.38,16.67,20.6,1005.3,26.0,24.3,0.0,57.0,31.0,23.0,45.0,0,1,1,0,0,4,0
1553,2018-04-03,14.6,8.6,11.9,74.93,5.34,25.0,19.6,1000.8,21.6,25.2,0.0,53.0,27.0,32.0,41.0,0,1,1,0,0,4,1
1554,2018-04-04,14.1,8.2,10.6,80.62,7.17,29.17,27.1,1000.9,24.3,23.1,0.0,44.0,31.0,29.0,44.0,0,1,1,0,0,4,2
1555,2018-04-05,11.2,7.2,9.2,66.12,0.42,16.67,18.8,1015.1,23.6,25.7,0.0,49.0,37.0,30.0,42.0,0,1,1,0,0,4,3
1556,2018-04-06,19.2,5.4,11.8,59.87,0.0,0.0,20.8,1013.8,4.9,22.9,0.0,58.0,37.0,31.0,46.0,1,0,0,0,0,4,4
1557,2018-04-07,20.8,10.8,15.8,61.11,0.0,0.0,15.3,1007.8,18.6,26.4,0.0,59.0,44.0,38.0,41.0,1,0,0,0,0,4,5
1558,2018-04-08,23.0,11.4,16.4,63.08,0.05,4.17,21.2,1006.5,21.0,22.1,0.0,65.0,43.0,22.0,51.0,0,1,1,0,0,4,6
1559,2018-04-09,15.4,11.4,13.3,79.94,8.95,37.5,13.5,1006.1,26.4,15.0,0.0,75.0,30.0,38.0,41.0,0,1,1,0,0,4,0
1560,2018-04-10,16.4,10.3,12.8,73.39,2.68,20.83,23.3,1000.5,21.1,18.3,0.0,58.0,36.0,39.0,53.0,0,1,1,0,0,4,1
1561,2018-04-11,19.1,7.5,12.2,63.65,0.0,0.0,11.8,1004.1,6.7,25.2,0.0,53.0,49.0,19.0,49.0,1,0,0,0,0,4,2
1562,2018-04-12,14.4,9.7,12.0,77.58,3.55,16.67,14.8,1000.5,20.0,11.8,0.0,88.0,36.0,36.0,46.0,0,0,1,0,0,4,3
1563,2018-04-13,18.1,9.7,13.1,77.79,2.76,12.5,12.8,1007.3,18.0,15.3,0.0,68.0,40.0,26.0,47.0,0,0,1,0,0,4,4
1564,2018-04-14,16.4,9.5,12.8,77.37,0.52,12.5,14.9,1016.1,18.3,23.2,0.0,66.0,30.0,34.0,40.0,0,0,1,0,0,4,5
1565,2018-04-15,17.4,9.1,13.5,73.9,0.0,0.0,16.1,1012.9,13.1,23.8,0.0,57.0,43.0,35.0,47.0,1,0,0,0,0,4,6
1566,2018-04-16,17.1,8.8,12.8,64.82,0.0,0.0,12.0,1016.6,15.4,22.6,0.0,57.0,50.0,38.0,51.0,1,0,0,0,0,4,0
1567,2018-04-17,21.9,7.7,14.9,59.48,0.0,0.0,15.6,1024.2,2.6,23.4,0.0,68.0,61.0,46.0,56.0,1,0,0,0,0,4,1
1568,2018-04-18,26.1,10.8,18.9,51.53,0.0,0.0,18.5,1027.3,3.5,24.2,0.0,76.0,67.0,44.0,65.0,1,0,0,0,0,4,2
1569,2018-04-19,28.1,13.0,21.0,48.75,0.0,0.0,12.5,1024.1,1.9,23.1,0.0,103.0,68.0,48.0,67.0,1,0,0,0,0,4,3
1570,2018-04-20,28.4,14.5,22.1,51.87,0.0,0.0,11.8,1022.9,1.2,23.0,0.0,88.0,69.0,51.0,62.0,1,0,0,0,0,4,4
1571,2018-04-21,27.8,15.4,22.2,48.43,0.0,0.0,12.0,1019.5,3.8,22.0,0.0,76.0,57.0,42.0,46.0,1,0,0,0,0,4,5
1572,2018-04-22,26.9,15.3,21.3,56.92,1.02,12.5,21.1,1012.9,8.9,20.1,0.0,74.0,49.0,32.0,40.0,0,0,1,0,0,4,6
1573,2018-04-23,20.1,13.3,16.3,62.18,0.0,0.0,14.5,1018.0,18.5,23.2,0.0,60.0,52.0,39.0,45.0,1,0,0,0,0,4,0
1574,2018-04-24,20.9,9.6,15.2,61.36,0.0,0.0,16.0,1018.5,6.7,22.5,0.0,55.0,41.0,31.0,35.0,1,0,0,0,0,4,1
1575,2018-04-25,16.4,11.8,14.2,66.56,0.35,8.33,20.6,1015.7,14.7,22.0,0.0,48.0,40.0,34.0,39.0,0,0,1,0,0,4,2
1576,2018-04-26,15.7,7.4,11.8,58.11,0.0,0.0,15.1,1020.2,9.5,24.6,0.0,42.0,66.0,36.0,44.0,1,0,0,0,0,4,3
1577,2018-04-27,19.1,7.5,13.6,55.89,0.0,0.0,27.8,1010.8,13.9,23.6,0.0,55.0,39.0,35.0,33.0,1,0,0,0,0,4,4
1578,2018-04-28,15.5,10.9,13.1,62.57,0.0,0.0,22.0,1011.2,24.1,25.0,0.0,42.0,29.0,23.0,38.0,0,1,0,0,0,4,5
1579,2018-04-29,12.0,9.7,10.9,86.48,7.65,54.17,16.5,1005.3,27.0,16.4,0.0,58.0,18.0,25.0,30.0,0,1,1,0,0,4,6
1580,2018-04-30,10.9,5.2,6.9,90.24,18.52,79.17,27.4,1002.7,28.0,15.4,0.0,38.0,28.0,32.0,32.0,0,1,1,0,0,4,0
1581,2018-05-01,14.0,4.2,8.6,72.21,0.45,12.5,13.7,1013.8,19.9,20.9,0.0,48.0,42.0,35.0,44.0,0,0,1,0,0,5,1
1582,2018-05-02,17.5,4.0,11.0,66.68,0.01,4.17,24.4,1012.4,10.9,22.7,0.0,60.0,49.0,38.0,42.0,0,0,1,0,0,5,2
1583,2018-05-03,16.8,7.3,12.5,62.07,0.01,4.17,18.2,1017.8,6.3,22.8,0.0,54.0,49.0,41.0,46.0,0,0,1,0,0,5,3
1584,2018-05-04,19.6,7.6,13.8,55.68,0.0,0.0,21.7,1021.5,0.0,21.2,0.0,63.0,60.0,46.0,48.0,1,0,0,0,0,5,4
1585,2018-05-05,24.4,9.9,17.1,58.29,0.0,0.0,18.9,1021.1,0.0,16.2,0.0,92.0,58.0,48.0,54.0,1,0,0,0,0,5,5
1586,2018-05-06,27.7,13.5,20.8,56.21,0.0,0.0,16.0,1019.3,0.0,20.2,0.0,79.0,65.0,47.0,60.0,1,0,0,0,0,5,6
1587,2018-05-07,26.7,15.1,21.6,46.98,0.0,0.0,16.9,1016.0,0.0,22.7,0.0,73.0,57.0,60.0,51.0,1,0,0,0,0,5,0
1588,2018-05-08,27.5,14.6,21.3,50.49,0.0,0.0,21.5,1009.9,0.5,23.1,0.0,67.0,43.0,37.0,31.0,1,0,0,0,0,5,1
1589,2018-05-09,22.1,12.7,17.3,64.79,0.0,0.0,22.6,1009.4,8.6,19.2,0.0,59.0,43.0,37.0,28.0,1,0,0,0,0,5,2
1590,2018-05-10,16.9,11.8,14.2,55.56,0.0,0.0,20.3,1015.6,18.6,24.5,0.0,44.0,54.0,41.0,43.0,1,0,0,0,0,5,3
1591,2018-05-11,22.0,8.4,15.7,53.04,0.0,0.0,13.1,1017.6,3.7,23.4,0.0,56.0,38.0,27.0,40.0,1,0,0,0,0,5,4
1592,2018-05-12,21.1,10.9,16.0,66.18,5.04,25.0,19.5,1012.7,25.3,22.7,0.0,59.0,26.0,28.0,27.0,0,1,1,0,0,5,5
1593,2018-05-13,15.0,9.5,11.7,74.63,0.55,25.0,18.1,1015.5,21.3,21.2,0.0,43.0,42.0,34.0,36.0,0,1,1,0,0,5,6
1594,2018-05-14,14.0,10.9,12.3,80.08,4.45,33.33,27.1,1015.2,24.9,14.7,0.0,57.0,50.0,38.0,41.0,0,1,1,0,0,5,0
1595,2018-05-15,20.6,11.9,15.3,79.64,0.0,0.0,18.2,1016.4,19.5,8.1,0.0,88.0,58.0,39.0,41.0,1,0,0,0,0,5,1
1596,2018-05-16,22.0,11.5,15.6,73.1,0.01,4.17,24.1,1018.1,8.1,11.2,0.0,89.0,53.0,37.0,33.0,0,0,1,0,0,5,2
1597,2018-05-17,19.6,10.3,14.3,62.6,0.0,0.0,24.8,1022.4,14.3,16.4,0.0,64.0,59.0,30.0,37.0,1,0,0,0,0,5,3
1598,2018-05-18,19.6,7.1,13.2,58.55,0.0,0.0,16.8,1022.8,3.9,18.6,0.0,67.0,64.0,38.0,37.0,1,0,0,0,0,5,4
1599,2018-05-19,20.1,7.8,14.0,61.28,0.0,0.0,17.8,1021.9,1.7000000000000002,17.5,0.0,71.0,62.0,45.0,37.0,1,0,0,0,0,5,5
1600,2018-05-20,23.7,8.6,15.9,62.7,0.0,0.0,16.6,1019.6,3.3,12.9,0.0,88.0,49.0,43.0,45.0,1,0,0,0,0,5,6
1601,2018-05-21,23.7,12.4,18.3,62.68,0.0,0.0,11.5,1013.3,7.3,21.3,0.0,64.0,71.0,39.0,59.0,1,0,0,0,0,5,0
1602,2018-05-22,23.9,14.4,18.1,70.7,3.67,20.83,13.2,1013.1,9.3,15.8,0.0,79.0,61.0,35.0,41.0,0,0,1,0,0,5,1
1603,2018-05-23,21.3,13.2,16.8,77.46,4.59,4.17,17.7,1017.9,15.0,8.4,0.0,105.0,60.0,45.0,47.0,0,0,1,0,0,5,2
1604,2018-05-24,24.7,14.4,19.3,69.79,0.03,4.17,11.5,1017.2,12.3,12.4,0.0,88.0,56.0,41.0,52.0,0,0,1,0,0,5,3
1605,2018-05-25,26.3,14.6,19.5,71.14,27.12,29.17,22.3,1016.5,10.9,18.0,0.0,74.0,38.0,40.0,42.0,0,0,1,0,0,5,4
1606,2018-05-26,27.8,16.1,22.0,71.41,6.24,16.67,19.4,1015.3,9.3,17.9,0.0,69.0,49.0,49.0,48.0,0,0,1,0,0,5,5
1607,2018-05-27,28.4,18.5,23.0,61.54,0.4,4.17,11.0,1015.2,8.1,23.0,0.0,61.0,48.0,37.0,48.0,0,0,1,0,0,5,6
1608,2018-05-28,27.2,17.5,22.0,69.21,17.28,12.5,12.5,1015.9,23.0,21.7,0.0,61.0,40.0,29.0,40.0,0,1,1,0,0,5,0
1609,2018-05-29,23.5,16.3,18.7,85.41,26.14,37.5,8.7,1013.7,19.4,14.8,0.0,64.0,43.0,35.0,45.0,0,0,1,0,0,5,1
1610,2018-05-30,26.1,15.6,20.2,76.93,16.28,20.83,9.0,1013.0,16.0,15.9,0.0,64.0,45.0,34.0,42.0,0,0,1,0,0,5,2
1611,2018-05-31,25.1,17.0,20.8,74.0,0.48,12.5,13.2,1014.2,16.5,21.0,0.0,56.0,29.0,24.0,38.0,0,0,1,0,0,5,3
1612,2018-06-01,21.1,16.4,18.4,81.54,8.82,29.17,15.1,1019.1,22.7,19.0,0.0,48.0,34.0,34.0,36.0,0,1,1,0,0,6,4
1613,2018-06-02,24.0,15.8,19.6,70.13,0.16,8.33,11.0,1019.8,16.5,19.3,0.0,57.0,31.0,38.0,40.0,0,0,1,0,0,6,5
1614,2018-06-03,26.7,15.8,21.4,65.05,0.03,4.17,14.1,1017.1,5.5,21.9,0.0,55.0,44.0,42.0,44.0,0,0,1,0,0,6,6
1615,2018-06-04,25.7,18.4,21.5,69.66,0.15,4.35,15.5,1011.6,24.4,19.7,0.0,66.0,50.0,30.0,35.0,0,1,1,0,0,6,0
1616,2018-06-05,21.7,16.3,18.8,86.03,15.22,25.0,16.9,1011.6,23.1,5.2,0.0,107.0,46.0,17.0,38.0,0,1,1,0,0,6,1
