datetime,pm25,pm10,o3,no2
1627,2018-06-16,50.0,26.0,28.0,34.0
1628,2018-06-17,42.0,26.0,24.0,31.0
1629,2018-06-18,42.0,37.0,19.0,31.0
1630,2018-06-19,48.0,40.0,31.0,41.0
1631,2018-06-20,55.0,45.0,29.0,32.0
1632,2018-06-21,48.0,41.0,31.0,37.0
1633,2018-06-22,45.0,48.0,34.0,40.0
1634,2018-06-23,55.0,47.0,39.0,45.0
1635,2018-06-24,57.0,45.0,31.0,40.0
1636,2018-06-25,51.0,52.0,42.0,52.0
1637,2018-06-26,60.0,60.0,44.0,60.0
1638,2018-06-27,66.0,61.0,43.0,54.0
1639,2018-06-28,62.0,63.0,50.0,63.0
1640,2018-06-29,67.0,65.0,55.0,57.0
1641,2018-06-30,68.0,72.0,57.0,58.0
1642,2018-07-01,68.0,51.0,56.0,60.0
1643,2018-07-02,60.0,55.0,44.0,51.0
1644,2018-07-03,56.0,47.0,41.0,55.0
1645,2018-07-04,54.0,50.0,44.0,48.0
1646,2018-07-05,60.0,58.0,50.0,59.0
1647,2018-07-06,64.0,68.0,67.0,60.0
1648,2018-07-07,71.0,59.0,65.0,59.0
1649,2018-07-08,73.0,67.0,33.0,41.0
1650,2018-07-09,52.0,53.0,29.0,32.0
1651,2018-07-10,41.0,57.0,31.0,38.0
1652,2018-07-11,50.0,56.0,37.0,43.0
1653,2018-07-12,62.0,64.0,46.0,46.0
1654,2018-07-13,65.0,122.0,61.0,52.0
1655,2018-07-14,78.0,80.0,63.0,58.0
1656,2018-07-15,75.0,84.0,54.0,52.0
1657,2018-07-16,63.0,63.0,33.0,35.0
1658,2018-07-17,47.0,68.0,41.0,47.0
1659,2018-07-18,51.0,72.0,54.0,56.0
1660,2018-07-19,58.0,43.0,39.0,48.0
1661,2018-07-20,56.0,44.0,38.0,33.0
1662,2018-07-21,61.0,58.0,58.0,49.0
1663,2018-07-22,73.0,65.0,75.0,63.0
1664,2018-07-23,67.0,71.0,45.0,61.0
1665,2018-07-24,67.0,71.0,69.0,58.0
1666,2018-07-25,67.0,80.0,81.0,84.0
1667,2018-07-26,84.0,73.0,67.0,79.0
1668,2018-07-27,93.0,36.0,28.0,30.0
1669,2018-07-28,46.0,46.0,24.0,25.0
1670,2018-07-29,40.0,35.0,20.0,25.0
1671,2018-07-30,41.0,32.0,28.0,30.0
1672,2018-07-31,39.0,51.0,39.0,47.0
1673,2018-08-01,52.0,65.0,54.0,52.0
1674,2018-08-02,57.0,64.0,85.0,69.0
1675,2018-08-03,69.0,52.0,55.0,50.0
1676,2018-08-04,54.0,51.0,41.0,35.0
1677,2018-08-05,51.0,57.0,62.0,59.0
1678,2018-08-06,56.0,61.0,64.0,62.0
1679,2018-08-07,67.0,36.0,31.0,27.0
1680,2018-08-08,47.0,33.0,23.0,32.0
1681,2018-08-09,45.0,36.0,27.0,28.0
1682,2018-08-10,41.0,32.0,33.0,31.0
1683,2018-08-11,36.0,30.0,36.0,38.0
1684,2018-08-12,42.0,29.0,21.0,24.0
1685,2018-08-13,34.0,26.0,28.0,27.0
1686,2018-08-14,29.0,29.0,31.0,28.0
1687,2018-08-15,34.0,41.0,41.0,44.0
1688,2018-08-16,57.0,32.0,28.0,23.0
1689,2018-08-17,40.0,36.0,31.0,28.0
1690,2018-08-18,53.0,35.0,29.0,30.0
1691,2018-08-19,58.0,34.0,18.0,26.0
1692,2018-08-20,46.0,46.0,22.0,32.0
1693,2018-08-21,50.0,50.0,34.0,36.0
1694,2018-08-22,59.0,37.0,26.0,27.0
1695,2018-08-23,53.0,34.0,23.0,26.0
1696,2018-08-24,45.0,25.0,26.0,25.0
1697,2018-08-25,33.0,36.0,30.0,33.0
1698,2018-08-26,48.0,34.0,27.0,26.0
1699,2018-08-27,43.0,59.0,42.0,50.0
1700,2018-08-28,70.0,36.0,25.0,42.0
1701,2018-08-29,69.0,44.0,20.0,41.0
1702,2018-08-30,59.0,40.0,32.0,42.0
1703,2018-08-31,61.0,34.0,39.0,39.0
1704,2018-09-01,59.0,34.0,42.0,21.0
1705,2018-09-02,65.0,44.0,40.0,25.0
1706,2018-09-03,64.0,36.0,29.0,19.0
1707,2018-09-04,64.0,43.0,40.0,18.0
1708,2018-09-05,80.0,32.0,31.0,14.0
1709,2018-09-06,59.0,31.0,28.0,23.0
1710,2018-09-07,49.0,43.0,32.0,47.0
1711,2018-09-08,60.0,65.0,37.0,56.0
1712,2018-09-09,84.0,43.0,27.0,41.0
1713,2018-09-10,53.0,51.0,37.0,57.0
1714,2018-09-11,64.0,53.0,33.0,45.0
1715,2018-09-12,64.0,41.0,13.0,26.0
1716,2018-09-13,68.0,31.0,32.0,40.0
1717,2018-09-14,52.0,48.0,32.0,45.0
1718,2018-09-15,55.0,77.0,35.0,56.0
1719,2018-09-16,65.0,66.0,35.0,68.0
1720,2018-09-17,77.0,43.0,19.0,44.0
1721,2018-09-18,62.0,43.0,27.0,38.0
1722,2018-09-19,59.0,42.0,25.0,39.0
1723,2018-09-20,58.0,31.0,24.0,30.0
1724,2018-09-21,43.0,28.0,24.0,32.0
1725,2018-09-22,42.0,14.0,21.0,16.0
1726,2018-09-23,37.0,28.0,24.0,37.0
1727,2018-09-24,47.0,35.0,25.0,36.0
1728,2018-09-25,55.0,44.0,17.0,52.0
1729,2018-09-26,61.0,63.0,16.0,71.0
1730,2018-09-27,85.0,56.0,19.0,49.0
1731,2018-09-28,80.0,50.0,24.0,37.0
1732,2018-09-29,55.0,46.0,29.0,37.0
1733,2018-09-30,56.0,39.0,23.0,32.0
1734,2018-10-01,44.0,33.0,17.0,37.0
1735,2018-10-02,50.0,28.0,16.0,33.0
1736,2018-10-03,48.0,47.0,22.0,46.0
1737,2018-10-04,64.0,75.0,21.0,58.0
1738,2018-10-05,81.0,64.0,32.0,54.0
1739,2018-10-06,74.0,34.0,14.0,31.0
1740,2018-10-07,65.0,49.0,22.0,45.0
1741,2018-10-08,66.0,61.0,23.0,52.0
1742,2018-10-09,76.0,63.0,25.0,49.0
1743,2018-10-10,81.0,40.0,24.0,39.0
1744,2018-10-11,48.0,35.0,21.0,38.0
1745,2018-10-12,57.0,54.0,20.0,46.0
1746,2018-10-13,65.0,44.0,29.0,37.0
1747,2018-10-14,60.0,51.0,30.0,48.0
1748,2018-10-15,69.0,60.0,26.0,57.0
1749,2018-10-16,80.0,49.0,15.0,45.0
1750,2018-10-17,67.0,53.0,17.0,33.0
1751,2018-10-18,77.0,54.0,13.0,32.0
1752,2018-10-19,92.0,72.0,17.0,36.0
1753,2018-10-20,94.0,71.0,12.0,38.0
1754,2018-10-21,109.0,55.0,13.0,37.0
1755,2018-10-22,77.0,46.0,15.0,41.0
1756,2018-10-23,60.0,46.0,10.0,34.0
1757,2018-10-24,60.0,49.0,15.0,39.0
1758,2018-10-25,72.0,42.0,19.0,40.0
1759,2018-10-26,67.0,43.0,18.0,39.0
1760,2018-10-27,55.0,50.0,13.0,26.0
1761,2018-10-28,67.0,39.0,11.0,28.0
1762,2018-10-29,70.0,29.0,14.0,35.0
1763,2018-10-30,56.0,32.0,10.0,35.0
1764,2018-10-31,70.0,21.0,14.0,34.0
1765,2018-11-01,50.0,34.0,17.0,44.0
1766,2018-11-02,68.0,48.0,13.0,53.0
1767,2018-11-03,94.0,42.0,8.0,34.0
1768,2018-11-04,105.0,41.0,8.0,34.0
1769,2018-11-05,79.0,29.0,19.0,37.0
1770,2018-11-06,53.0,21.0,18.0,31.0
1771,2018-11-07,46.0,32.0,16.0,34.0
1772,2018-11-08,54.0,35.0,15.0,38.0
1773,2018-11-09,66.0,18.0,20.0,29.0
1774,2018-11-10,42.0,16.0,20.0,28.0
1775,2018-11-11,43.0,23.0,11.0,45.0
1776,2018-11-12,58.0,34.0,19.0,38.0
1777,2018-11-13,59.0,42.0,5.0,36.0
1778,2018-11-14,73.0,33.0,3.0,27.0
1779,2018-11-15,73.0,33.0,3.0,26.0
1780,2018-11-16,69.0,42.0,10.0,27.0
1781,2018-11-17,90.0,39.0,14.0,37.0
1782,2018-11-18,75.0,38.0,9.0,39.0
1783,2018-11-19,70.0,35.0,9.0,33.0
1784,2018-11-20,84.0,52.0,6.0,39.0
1785,2018-11-21,117.0,47.0,6.0,31.0
1786,2018-11-22,102.0,48.0,12.142857142857142,34.0
1787,2018-11-23,107.0,30.0,15.0,34.0
1788,2018-11-24,72.0,25.0,6.0,36.0
1789,2018-11-25,70.0,36.0,12.142857142857142,29.0
1790,2018-11-26,89.0,43.0,6.0,34.0
1791,2018-11-27,86.0,24.0,11.0,35.0
1792,2018-11-28,54.0,31.0,16.0,33.0
1793,2018-11-29,53.0,40.0,18.0,42.0
1794,2018-11-30,61.0,29.0,19.0,31.0
1795,2018-12-01,54.0,13.0,20.0,27.0
1796,2018-12-02,33.0,18.0,24.0,34.0
1797,2018-12-03,39.0,31.0,21.0,41.0
1798,2018-12-04,55.0,36.0,7.0,33.0
1799,2018-12-05,65.0,29.0,16.0,42.0
1800,2018-12-06,55.0,22.0,25.0,30.0
1801,2018-12-07,38.0,24.0,28.0,24.0
1802,2018-12-08,44.0,22.0,31.0,26.0
1803,2018-12-09,48.0,29.0,18.0,38.0
1804,2018-12-10,52.0,50.0,4.0,46.0
1805,2018-12-11,88.0,44.0,9.0,40.0
1806,2018-12-12,83.0,40.0,7.0,33.0
1807,2018-12-13,73.0,47.0,10.0,37.0
1808,2018-12-14,83.0,39.0,11.0,31.0
1809,2018-12-15,85.0,23.0,13.0,39.0
1810,2018-12-16,63.0,34.0,19.0,40.0
1811,2018-12-17,59.0,35.0,10.0,36.0
1812,2018-12-18,59.0,28.0,18.0,36.0
1813,2018-12-19,50.0,34.0,22.0,37.0
1814,2018-12-20,47.0,18.0,23.0,31.0
1815,2018-12-21,35.0,28.0,23.0,37.0
1816,2018-12-22,48.0,21.0,18.0,31.0
1817,2018-12-23,42.0,23.0,19.0,35.0
1818,2018-12-24,53.0,37.0,13.0,41.0
1819,2018-12-25,83.0,48.0,1.0,33.0
1820,2018-12-26,108.0,47.0,15.379310344827585,29.0
1821,2018-12-27,110.0,47.0,1.0,36.0
1822,2018-12-28,107.0,50.0,2.0,36.0
1823,2018-12-29,111.0,31.0,13.0,36.0
1824,2018-12-30,81.0,32.6,15.379310344827585,35.1
1825,2018-12-31,65.03333333333333,30.0,20.0,38.0
1826,2019-01-01,61.0,34.0,21.0,36.0
1827,2019-01-02,51.0,36.0,16.0,40.0
1828,2019-01-03,57.0,40.0,16.0,41.0
1829,2019-01-04,73.0,37.0,17.0,32.0
1830,2019-01-05,77.0,41.0,13.0,41.0
1831,2019-01-06,86.0,39.0,14.0,39.0
1832,2019-01-07,74.0,33.0,18.0,36.0
1833,2019-01-08,50.0,27.0,18.0,32.0
1834,2019-01-09,45.0,43.0,17.0,44.0
1835,2019-01-10,56.0,39.0,14.0,43.0
1836,2019-01-11,76.0,28.0,20.0,35.0
1837,2019-01-12,63.0,21.0,24.0,25.0
1838,2019-01-13,42.0,36.0,22.0,34.0
1839,2019-01-14,50.0,43.0,22.0,45.0
1840,2019-01-15,58.0,40.0,19.0,39.0
1841,2019-01-16,65.0,29.0,19.0,36.0
1842,2019-01-17,47.0,51.0,8.0,52.0
1843,2019-01-18,83.0,32.0,9.0,35.0
1844,2019-01-19,73.0,35.0,12.0,33.0
1845,2019-01-20,86.0,61.0,3.0,40.0
1846,2019-01-21,137.0,43.0,9.0,32.0
1847,2019-01-22,106.0,26.0,15.0,43.0
1848,2019-01-23,67.0,53.0,8.0,45.0
1849,2019-01-24,119.0,42.0,4.0,42.0
1850,2019-01-25,96.0,15.0,24.0,37.0
1851,2019-01-26,46.0,12.0,26.0,27.0
1852,2019-01-27,37.0,28.0,22.0,34.0
1853,2019-01-28,50.0,31.0,14.0,42.0
1854,2019-01-29,64.0,21.0,19.0,41.0
1855,2019-01-30,54.0,25.0,13.0,41.0
1856,2019-01-31,63.0,34.0,15.0,51.0
1857,2019-02-01,66.0,34.0,15.0,35.0
1858,2019-02-02,73.0,35.0,15.0,33.0
1859,2019-02-03,67.0,40.0,14.0,39.0
1860,2019-02-04,77.0,39.0,14.0,40.0
1861,2019-02-05,69.0,36.0,14.0,35.0
1862,2019-02-06,70.0,24.0,24.0,41.0
1863,2019-02-07,53.0,25.0,26.0,29.0
1864,2019-02-08,41.0,31.0,28.0,27.0
1865,2019-02-09,48.0,31.0,46.0,27.0
1866,2019-02-10,35.0,41.0,27.0,42.0
1867,2019-02-11,54.0,54.0,14.0,55.0
1868,2019-02-12,95.0,53.0,9.0,40.0
1869,2019-02-13,100.0,61.0,6.0,44.0
1870,2019-02-14,96.0,74.0,6.0,62.0
1871,2019-02-15,113.0,71.0,12.0,63.0
1872,2019-02-16,135.0,55.0,23.0,52.0
1873,2019-02-17,114.0,70.0,23.0,50.0
1874,2019-02-18,93.0,63.0,21.0,42.0
1875,2019-02-19,66.0,67.0,19.0,54.0
1876,2019-02-20,112.0,75.0,5.0,61.0
1877,2019-02-21,133.0,78.0,12.0,63.0
1878,2019-02-22,143.0,46.0,20.0,38.0
1879,2019-02-23,83.0,42.0,19.0,41.0
1880,2019-02-24,75.0,68.0,17.0,49.0
1881,2019-02-25,85.0,80.0,15.0,54.0
1882,2019-02-26,93.0,82.0,12.0,62.0
1883,2019-02-27,129.0,54.0,28.0,48.0
1884,2019-02-28,89.0,33.0,30.0,38.0
1885,2019-03-01,59.0,32.0,26.0,38.0
1886,2019-03-02,55.0,26.0,28.0,20.0
1887,2019-03-03,42.0,25.0,35.0,26.0
1888,2019-03-04,37.0,31.0,26.0,38.0
1889,2019-03-05,44.0,29.0,17.0,42.0
1890,2019-03-06,54.0,19.0,30.0,34.0
1891,2019-03-07,33.0,20.0,30.0,37.0
1892,2019-03-08,34.0,22.0,26.0,34.0
1893,2019-03-09,44.0,26.0,36.0,23.0
1894,2019-03-10,40.0,34.0,31.0,34.0
1895,2019-03-11,44.0,34.0,31.0,35.0
1896,2019-03-12,51.0,33.0,30.0,30.0
1897,2019-03-13,42.0,20.0,27.0,31.0
1898,2019-03-14,37.0,24.0,24.0,29.0
1899,2019-03-15,40.0,25.0,34.0,27.0
1900,2019-03-16,41.0,19.0,33.0,30.0
1901,2019-03-17,41.0,29.0,26.0,40.0
1902,2019-03-18,49.0,46.0,29.0,51.0
1903,2019-03-19,68.0,53.0,24.0,52.0
1904,2019-03-20,89.0,53.0,29.0,49.0
1905,2019-03-21,90.0,58.0,20.0,48.0
1906,2019-03-22,107.0,53.0,26.0,39.0
1907,2019-03-23,111.0,51.0,22.0,32.0
1908,2019-03-24,105.0,41.0,31.0,37.0
1909,2019-03-25,57.0,42.0,33.0,38.0
1910,2019-03-26,53.0,54.0,30.0,40.0
1911,2019-03-27,78.0,53.0,27.0,39.0
1912,2019-03-28,108.0,64.0,27.0,46.0
1913,2019-03-29,87.0,54.0,38.0,60.0
1914,2019-03-30,88.0,71.0,40.0,58.0
1915,2019-03-31,99.0,61.0,40.0,46.0
1916,2019-04-01,98.0,40.0,35.0,41.0
1917,2019-04-02,70.0,23.0,34.0,36.0
1918,2019-04-03,36.0,27.0,35.0,41.0
1919,2019-04-04,51.0,31.0,33.0,41.0
1920,2019-04-05,52.0,36.0,35.0,44.0
1921,2019-04-06,73.0,27.0,35.0,46.0
1922,2019-04-07,44.0,50.0,29.0,51.0
1923,2019-04-08,70.0,34.0,28.0,45.0
1924,2019-04-09,70.0,42.0,23.0,31.0
1925,2019-04-10,113.0,46.0,30.0,37.0
1926,2019-04-11,80.0,46.0,29.0,37.0
1927,2019-04-12,92.0,41.0,33.0,42.0
1928,2019-04-13,75.0,32.0,34.0,26.0
1929,2019-04-14,83.0,65.0,37.0,36.0
1930,2019-04-15,86.0,36.0,26.0,37.0
1931,2019-04-16,74.0,64.0,32.0,39.0
1932,2019-04-17,64.0,70.0,44.0,50.0
1933,2019-04-18,61.0,92.0,47.0,63.0
1934,2019-04-19,71.0,53.0,52.0,59.0
1935,2019-04-20,68.0,110.0,51.0,63.0
1936,2019-04-21,74.0,68.0,46.0,53.0
1937,2019-04-22,75.0,47.0,25.0,48.0
1938,2019-04-23,74.0,66.0,35.0,30.0
1939,2019-04-24,60.0,40.0,30.0,37.0
1940,2019-04-25,42.0,39.0,30.0,36.0
1941,2019-04-26,50.0,56.0,33.0,27.0
1942,2019-04-27,38.0,26.0,29.0,29.0
1943,2019-04-28,42.0,52.0,28.0,44.0
1944,2019-04-29,64.0,59.0,30.0,39.0
1945,2019-04-30,98.0,50.0,37.0,34.0
1946,2019-05-01,108.0,49.0,29.0,35.0
1947,2019-05-02,87.0,41.0,26.0,41.0
1948,2019-05-03,59.0,31.0,24.0,37.0
1949,2019-05-04,49.0,30.0,33.0,32.0
1950,2019-05-05,47.0,42.0,31.0,45.0
1951,2019-05-06,63.0,44.0,36.0,47.0
1952,2019-05-07,61.0,23.0,27.0,27.0
1953,2019-05-08,45.0,27.0,28.0,37.0
1954,2019-05-09,45.0,36.0,29.0,43.0
1955,2019-05-10,54.0,28.0,32.0,33.0
1956,2019-05-11,61.0,34.0,35.0,36.0
1957,2019-05-12,56.0,37.0,36.0,20.0
1958,2019-05-13,52.0,32.0,37.0,27.0
1959,2019-05-14,54.0,26.0,39.0,32.0
1960,2019-05-15,56.0,38.0,39.0,40.0
1961,2019-05-16,55.0,52.0,30.0,46.0
1962,2019-05-17,74.0,32.0,33.0,34.0
1963,2019-05-18,60.0,35.0,27.0,29.0
1964,2019-05-19,92.0,32.0,33.0,24.0
1965,2019-05-20,61.0,36.0,29.0,40.0
1966,2019-05-21,71.0,44.0,41.0,50.0
1967,2019-05-22,68.0,51.0,49.0,57.0
1968,2019-05-23,68.0,41.0,42.0,45.0
1969,2019-05-24,63.0,37.0,32.0,37.0
1970,2019-05-25,64.0,30.0,24.0,26.0
1971,2019-05-26,56.0,32.0,32.0,25.0
1972,2019-05-27,41.0,30.0,25.0,27.0
1973,2019-05-28,44.0,33.0,30.0,36.0
1974,2019-05-29,59.0,25.0,19.0,21.0
1975,2019-05-30,36.0,50.0,41.0,36.0
1976,2019-05-31,58.0,43.0,41.0,41.0
1977,2019-06-01,64.0,45.0,45.0,45.0
1978,2019-06-02,58.0,32.0,29.0,34.0
1979,2019-06-03,49.0,33.0,34.0,37.0
1980,2019-06-04,58.0,15.0,27.0,32.0
1981,2019-06-05,43.0,19.0,30.0,24.0
1982,2019-06-06,40.0,34.0,34.0,24.0
1983,2019-06-07,34.0,31.0,27.0,19.0
1984,2019-06-08,40.0,35.0,33.0,33.0
1985,2019-06-09,56.0,23.0,30.0,24.0
1986,2019-06-10,44.0,30.0,27.0,40.0
1987,2019-06-11,48.0,24.0,24.0,33.0
1988,2019-06-12,39.0,28.0,29.0,34.0
1989,2019-06-13,39.0,31.0,38.0,43.0
1990,2019-06-14,56.0,25.0,33.0,30.0
1991,2019-06-15,48.0,21.0,25.0,22.0
1992,2019-06-16,44.0,36.0,32.0,38.0
1993,2019-06-17,57.0,54.0,40.0,43.0
1994,2019-06-18,61.0,52.0,36.0,39.0
1995,2019-06-19,59.0,28.0,29.0,33.0
1996,2019-06-20,50.0,21.0,31.0,38.0
1997,2019-06-21,54.0,23.0,41.0,38.0
1998,2019-06-22,54.0,28.0,40.0,39.0
1999,2019-06-23,65.0,35.0,43.0,45.0
2000,2019-06-24,66.0,37.0,52.0,50.0
2001,2019-06-25,69.0,47.0,50.0,46.0
2002,2019-06-26,84.0,52.0,47.0,41.0
2003,2019-06-27,74.0,42.0,57.0,51.0
2004,2019-06-28,58.0,37.0,61.0,52.0
2005,2019-06-29,62.0,31.0,38.0,29.0
2006,2019-06-30,59.0,25.0,33.0,25.0
2007,2019-07-01,44.0,39.0,38.0,35.0
2008,2019-07-02,70.0,43.0,39.0,34.0
2009,2019-07-03,51.0,47.0,42.0,36.0
2010,2019-07-04,48.0,46.0,45.0,50.0
2011,2019-07-05,56.0,35.0,62.0,43.0
2012,2019-07-06,62.0,26.0,36.0,35.0
2013,2019-07-07,59.0,29.0,35.0,33.0
2014,2019-07-08,53.0,37.0,34.0,34.0
2015,2019-07-09,52.0,50.0,45.0,51.0
2016,2019-07-10,102.0,54.0,42.0,56.0
2017,2019-07-11,69.0,47.0,32.0,31.0
2018,2019-07-12,47.0,34.0,31.0,25.0
2019,2019-07-13,53.0,61.0,27.0,27.0
2020,2019-07-14,53.0,24.0,34.0,33.0
2021,2019-07-15,54.0,33.0,41.0,41.0
2022,2019-07-16,63.0,35.0,44.0,43.0
2023,2019-07-17,63.0,28.0,30.0,32.0
2024,2019-07-18,50.0,19.0,29.0,22.0
2025,2019-07-19,43.0,27.0,18.0,23.0
2026,2019-07-20,48.0,30.0,26.0,15.0
2027,2019-07-21,47.0,50.0,53.0,33.0
2028,2019-07-22,59.0,64.0,47.0,45.0
2029,2019-07-23,66.0,53.0,68.0,55.0
2030,2019-07-24,70.0,76.0,55.0,69.0
2031,2019-07-25,88.0,46.0,33.0,25.0
2032,2019-07-26,62.0,23.0,27.0,20.0
2033,2019-07-27,40.0,34.0,28.0,23.0
2034,2019-07-28,48.0,56.0,38.0,40.0
2035,2019-07-29,56.0,44.0,25.0,29.0
2036,2019-07-30,49.0,27.0,23.0,27.0
2037,2019-07-31,41.0,39.0,35.0,41.0
2038,2019-08-01,51.0,42.0,37.0,33.0
2039,2019-08-02,49.0,49.0,35.0,37.0
2040,2019-08-03,61.0,35.0,46.0,40.0
2041,2019-08-04,61.0,37.0,26.0,30.0
2042,2019-08-05,47.0,21.0,17.0,27.0
2043,2019-08-06,47.0,23.0,26.0,28.0
2044,2019-08-07,42.0,29.0,31.0,35.0
2045,2019-08-08,53.0,25.0,20.0,29.0
2046,2019-08-09,55.0,27.0,28.0,17.0
2047,2019-08-10,44.0,29.0,24.0,22.0
2048,2019-08-11,47.0,25.0,24.0,26.0
2049,2019-08-12,41.0,27.0,23.0,20.0
2050,2019-08-13,38.0,27.0,24.0,25.0
2051,2019-08-14,46.0,23.0,20.0,14.0
2052,2019-08-15,31.0,30.0,24.0,25.0
2053,2019-08-16,43.0,17.0,16.0,21.0
2054,2019-08-17,43.0,14.0,23.0,22.0
2055,2019-08-18,36.0,23.0,25.0,43.0
2056,2019-08-19,41.0,9.0,33.0,8.0
2057,2019-08-20,42.0,12.0,37.0,9.0
2058,2019-08-21,52.0,14.0,45.0,14.0
2059,2019-08-22,57.0,16.0,51.0,11.0
2060,2019-08-23,59.0,16.0,50.0,16.0
2061,2019-08-24,62.0,27.0,61.0,29.0
2062,2019-08-25,77.0,48.0,62.0,65.0
2063,2019-08-26,75.0,52.0,61.0,59.0
2064,2019-08-27,72.0,27.0,42.0,36.0
2065,2019-08-28,64.0,18.0,30.0,27.0
2066,2019-08-29,46.0,36.0,35.0,41.0
2067,2019-08-30,52.0,47.0,43.0,43.0
2068,2019-08-31,55.0,29.0,28.0,25.0
2069,2019-09-01,34.0,41.0,32.0,37.0
2070,2019-09-02,46.0,39.0,32.0,37.0
2071,2019-09-03,42.0,21.0,28.0,15.0
2072,2019-09-04,46.0,14.0,24.0,8.0
2073,2019-09-05,38.0,26.0,32.0,23.0
2074,2019-09-06,43.0,37.0,21.0,24.0
2075,2019-09-07,36.0,38.0,30.0,24.0
2076,2019-09-08,41.0,43.0,29.0,40.0
2077,2019-09-09,55.0,48.0,34.0,39.0
2078,2019-09-10,50.0,39.0,27.0,38.0
2079,2019-09-11,48.0,32.0,13.0,25.0
2080,2019-09-12,41.0,34.0,15.0,28.0
2081,2019-09-13,52.0,39.0,28.0,29.0
2082,2019-09-14,53.0,53.0,42.0,45.0
2083,2019-09-15,65.0,37.0,29.0,34.0
2084,2019-09-16,59.0,21.0,28.0,14.0
2085,2019-09-17,47.0,21.0,26.0,9.0
2086,2019-09-18,34.0,18.0,26.0,11.0
2087,2019-09-19,34.0,20.0,31.0,11.0
2088,2019-09-20,32.0,21.0,33.0,16.0
2089,2019-09-21,45.0,14.0,21.0,12.0
2090,2019-09-22,36.0,21.0,25.0,20.0
2091,2019-09-23,35.0,17.0,18.0,26.0
2092,2019-09-24,44.0,22.0,19.0,27.0
2093,2019-09-25,45.0,16.0,25.0,24.0
2094,2019-09-26,41.0,24.0,22.0,21.0
2095,2019-09-27,38.0,17.0,25.0,15.0
2096,2019-09-28,39.0,13.0,26.0,14.0
2097,2019-09-29,33.0,20.0,24.0,19.0
2098,2019-09-30,37.0,21.0,21.0,27.0
2099,2019-10-01,41.0,21.0,22.0,23.0
2100,2019-10-02,37.0,41.0,16.0,42.0
2101,2019-10-03,63.0,33.0,21.0,29.0
2102,2019-10-04,49.0,24.0,18.0,32.0
2103,2019-10-05,48.0,19.0,26.0,25.0
2104,2019-10-06,43.0,26.0,23.0,24.0
2105,2019-10-07,40.0,16.0,20.0,25.0
2106,2019-10-08,38.0,31.0,22.0,23.0
2107,2019-10-09,44.0,31.0,20.0,26.0
2108,2019-10-10,44.0,32.0,23.0,33.0
2109,2019-10-11,56.0,35.0,18.0,36.0
2110,2019-10-12,63.0,28.0,25.0,25.0
2111,2019-10-13,53.0,34.0,29.0,33.0
2112,2019-10-14,44.0,9.0,26.0,8.0
2113,2019-10-15,35.0,6.0,19.0,4.0
2114,2019-10-16,28.0,19.0,22.0,25.0
2115,2019-10-17,44.0,25.0,27.0,30.0
2116,2019-10-18,43.0,31.0,24.0,38.0
2117,2019-10-19,52.0,22.0,17.0,34.0
2118,2019-10-20,59.0,24.0,22.0,34.0
2119,2019-10-21,49.0,41.0,8.0,37.0
2120,2019-10-22,80.0,36.0,7.0,26.0
2121,2019-10-23,69.0,32.0,20.0,28.0
2122,2019-10-24,63.0,17.0,12.0,18.0
2123,2019-10-25,49.0,25.0,16.0,31.0
2124,2019-10-26,55.0,22.0,17.0,30.0
2125,2019-10-27,55.0,30.0,14.0,30.0
2126,2019-10-28,55.0,34.0,11.0,28.0
2127,2019-10-29,56.0,37.0,7.0,25.0
2128,2019-10-30,77.0,39.0,2.0,22.0
2129,2019-10-31,80.0,21.0,16.0,26.0
2130,2019-11-01,57.0,17.0,25.0,19.0
2131,2019-11-02,37.0,14.0,21.0,29.0
2132,2019-11-03,41.0,22.0,21.0,28.0
2133,2019-11-04,38.0,19.0,22.0,19.0
2134,2019-11-05,49.0,13.0,12.0,12.0
2135,2019-11-06,58.0,9.0,21.0,7.0
2136,2019-11-07,40.0,19.0,9.0,23.0
2137,2019-11-08,53.0,32.0,15.0,30.0
2138,2019-11-09,70.0,25.0,8.0,31.0
2139,2019-11-10,68.0,19.0,20.0,28.0
2140,2019-11-11,52.0,22.0,19.0,39.0
2141,2019-11-12,50.0,29.0,16.0,32.0
2142,2019-11-13,51.0,25.0,19.0,38.0
2143,2019-11-14,51.0,24.0,7.0,35.0
2144,2019-11-15,63.0,20.0,11.0,27.0
2145,2019-11-16,59.0,29.0,10.0,32.0
2146,2019-11-17,71.0,29.0,7.0,30.0
2147,2019-11-18,66.0,36.0,16.0,39.0
2148,2019-11-19,72.0,31.0,10.0,33.0
2149,2019-11-20,69.0,32.0,8.0,32.0
2150,2019-11-21,71.0,24.0,16.0,33.0
2151,2019-11-22,49.0,20.0,15.0,24.0
2152,2019-11-23,48.0,27.0,19.0,29.0
2153,2019-11-24,62.0,24.0,22.0,24.0
2154,2019-11-25,46.0,19.0,25.0,26.0
2155,2019-11-26,37.0,12.0,29.0,19.0
2156,2019-11-27,27.0,22.0,27.0,26.0
2157,2019-11-28,38.0,25.0,24.0,28.0
2158,2019-11-29,45.0,32.0,24.0,33.0
2159,2019-11-30,58.0,25.0,16.0,24.0
2160,2019-12-01,61.0,36.0,5.0,31.0
2161,2019-12-02,74.0,38.0,2.0,34.0
2162,2019-12-03,82.0,40.0,2.0,36.0
2163,2019-12-04,96.0,42.0,2.0,29.0
